address_id,customer_id,address_type,address_line1,district,province,postal_code,country,is_primary
ADR0000223,CUS0000195,Registered,88/53 ถ.ถุงเงิน,ดินแดง,กรุงเทพมหานคร,22870,TH,True
ADR0000224,CUS0000196,Registered,3 ถ.นิลสลัว,สกลนคร,สงขลา,50560,TH,True
ADR0000225,CUS0000197,Registered,44/9 ถ.เนตร์มณี,แหลมฉบัง,สมุทรปราการ,13840,TH,True
ADR0000226,CUS0000198,Registered,87/92 ถ.ถิรสวัสดิ์,เกาะสมุย,ปทุมธานี,72760,TH,True
ADR0000227,CUS0000199,Registered,378 ถนนตันเผ่า,ประเวศ,กรุงเทพมหานคร,74150,TH,True
ADR0000228,CUS0000200,Registered,485 ถ.ดิสกะประกาย,พระนครศรีอยุธยา,สุราษฎร์ธานี,14970,TH,True
ADR0000229,CUS0000201,Registered,1/6 ถนนสงประเสริฐ,สกลนคร,เชียงใหม่,65740,TH,True
ADR0000230,CUS0000202,Registered,428 ถ.พงศ์ฉบับนภา,ขอนแก่น,สงขลา,59310,TH,True
ADR0000231,CUS0000203,Registered,1/6 ถนนยางสวย,สวนหลวง,กรุงเทพมหานคร,59230,TH,True
ADR0000232,CUS0000203,Mailing,98/85 ถนนถมปัด,อุดรธานี,นครราชสีมา,11550,TH,False
ADR0000233,CUS0000204,Registered,76/88 ถ.ตันยา,ดินแดง,กรุงเทพมหานคร,72200,TH,True
ADR0000234,CUS0000204,Mailing,70/6 ถนนเพียยา,หาดใหญ่,สมุทรสาคร,35390,TH,False
ADR0000235,CUS0000205,Registered,30 ถนนดวงทับทิม,ดินแดง,กรุงเทพมหานคร,86950,TH,True
ADR0000236,CUS0000205,Mailing,92/57 ถนนนิระหานี,กรุงเทพมหานคร,ขอนแก่น,28940,TH,False
ADR0000237,CUS0000206,Registered,356/12 ถนนงามพิเชษฐ์,อุดรธานี,อุบลราชธานี,33530,TH,True
ADR0000238,CUS0000207,Registered,42 หมู่ 3 ถ.แน่นดุจป้อม,รังสิต,ลำปาง,10510,TH,True
ADR0000239,CUS0000208,Registered,557/44 ถ.ทับทิมไทย,แม่สอด,สุราษฎร์ธานี,90650,TH,True
ADR0000240,CUS0000209,Registered,9 ถนนบุญส่ง,ลำปาง,อุดรธานี,76200,TH,True
ADR0000241,CUS0000210,Registered,009/47 ถ.ยาปะโลหิต,ภาษีเจริญ,กรุงเทพมหานคร,92870,TH,True
ADR0000242,CUS0000211,Registered,020/6 ถ.ถนอมกุลบุตร,สกลนคร,ระยอง,42780,TH,True
ADR0000243,CUS0000211,Mailing,43/59 ถ.ทองสีไพล,จตุจักร,กรุงเทพมหานคร,81050,TH,False
ADR0000244,CUS0000212,Registered,87 หมู่ 6 ถนนไม้แดง,แหลมฉบัง,สมุทรปราการ,57830,TH,True
ADR0000245,CUS0000213,Registered,626/9 ถ.บุนยะศัพท์,อ้อมน้อย,ขอนแก่น,13170,TH,True
ADR0000246,CUS0000213,Mailing,00 ถ.ธูปะวิโรจน์,สงขลา,นครปฐม,42660,TH,False
ADR0000247,CUS0000214,Registered,04 หมู่ 6 ถนนตันยา,พระนคร,กรุงเทพมหานคร,64260,TH,True
ADR0000248,CUS0000215,Registered,77/2 ถนนฉิมพาลี,นครราชสีมา,ภูเก็ต,13310,TH,True
ADR0000249,CUS0000216,Registered,5/4 ถ.จันทา,วัฒนา,กรุงเทพมหานคร,18090,TH,True
ADR0000250,CUS0000217,Registered,801 ถ.ทวนไชย์,คลองเตย,กรุงเทพมหานคร,32200,TH,True
ADR0000251,CUS0000218,Registered,0/8 ถ.ถุงเงิน,ระยอง,ลำปาง,20590,TH,True
ADR0000252,CUS0000219,Registered,80 ถ.ทองแท้,พระนคร,กรุงเทพมหานคร,39210,TH,True
ADR0000253,CUS0000220,Registered,022/3 ถ.เมืองสุข,อ้อมน้อย,พระนครศรีอยุธยา,35720,TH,True
ADR0000254,CUS0000220,Mailing,41 หมู่ 3 ถ.นาฏคายี,คลองเตย,กรุงเทพมหานคร,10140,TH,False
ADR0000255,CUS0000221,Registered,74/03 ถ.ธรรมนิยม,ยะลา,สมุทรสาคร,45170,TH,True
ADR0000256,CUS0000221,Mailing,15/8 ถนนธีวร,แม่สอด,นนทบุรี,15130,TH,False
ADR0000257,CUS0000222,Registered,91 หมู่ 83 ถ.แท่นทอง,เกาะสมุย,ระยอง,38900,TH,True
ADR0000258,CUS0000222,Mailing,081/92 ถ.กุมารบุญ,สมุทรสาคร,ชลบุรี,32770,TH,False
ADR0000259,CUS0000223,Registered,238/0 ถ.นิติสาขา,นครสวรรค์,นนทบุรี,80920,TH,True
ADR0000260,CUS0000223,Mailing,12 หมู่ 48 ถ.ธีวร,ขอนแก่น,ลำปาง,99730,TH,False
ADR0000261,CUS0000224,Registered,121/6 ซอยนิลวรรณ,ปากเกร็ด,ลำปาง,62960,TH,True
ADR0000262,CUS0000225,Registered,97 หมู่ 27 ถนนแจ้งสว่าง,ลำปาง,เชียงราย,55300,TH,True
ADR0000263,CUS0000226,Registered,92 หมู่ 0 ถ.ขำเอนก,ปทุมวัน,กรุงเทพมหานคร,53200,TH,True
ADR0000264,CUS0000227,Registered,89 หมู่ 8 ถนนติณรัตน์,พิษณุโลก,ชลบุรี,34790,TH,True
ADR0000265,CUS0000227,Mailing,25/35 ถ.ธนูปกรณ์,เชียงใหม่,ชลบุรี,84290,TH,False
ADR0000266,CUS0000228,Registered,930 ถนนสุวรรณหงษ์,สมุทรสาคร,นนทบุรี,51140,TH,True
ADR0000267,CUS0000229,Registered,50 หมู่ 2 ถนนดุษฎีวนิช,พัทยา,พิษณุโลก,66160,TH,True
ADR0000268,CUS0000230,Registered,228/5 ถนนแก้วอยู่,ยะลา,ระยอง,64480,TH,True
ADR0000269,CUS0000231,Registered,956 ถนนเนตร์มณี,เชียงใหม่,สุราษฎร์ธานี,99230,TH,True
ADR0000270,CUS0000232,Registered,8 ถนนแหยมศิริ,ปทุมวัน,กรุงเทพมหานคร,13950,TH,True
ADR0000271,CUS0000233,Registered,6 ถ.ทองประดิฐ,อุบลราชธานี,สงขลา,96800,TH,True
ADR0000272,CUS0000234,Registered,0/0 ถ.แนวพนิช,ภูเก็ต,อุบลราชธานี,40500,TH,True
ADR0000273,CUS0000235,Registered,19 หมู่ 68 ถนนถนัดการเขียน,สมุทรสาคร,ลำปาง,71790,TH,True
ADR0000274,CUS0000236,Registered,8 ถนนธุวะนุติ์,ปากเกร็ด,สมุทรปราการ,55490,TH,True
ADR0000275,CUS0000237,Registered,09 ถ.ผลบุญ,ยะลา,สุราษฎร์ธานี,73280,TH,True
ADR0000276,CUS0000237,Mailing,147/5 ถ.ตรีครุธพันธุ์,ลำปาง,ขอนแก่น,42350,TH,False
ADR0000277,CUS0000238,Registered,45 ถนนปานสุวรรณ,พัทยา,พิษณุโลก,66780,TH,True
ADR0000278,CUS0000239,Registered,47 หมู่ 09 ถนนยะผา,แหลมฉบัง,อุบลราชธานี,11280,TH,True
ADR0000279,CUS0000240,Registered,8/4 ถนนจันทา,สมุทรสาคร,อุบลราชธานี,92960,TH,True
ADR0000280,CUS0000241,Registered,11 ถนนพีระเพ็ญกุล,ดอนเมือง,กรุงเทพมหานคร,77330,TH,True
ADR0000281,CUS0000242,Registered,5/6 ถนนเตมิยะเดช,รังสิต,เชียงใหม่,82630,TH,True
ADR0000282,CUS0000243,Registered,4/6 ถนนทัศนสุทธิ,นครราชสีมา,สงขลา,17920,TH,True
ADR0000283,CUS0000244,Registered,99 หมู่ 6 ถนนคณานุรักษ์,ขอนแก่น,นครปฐม,43600,TH,True
ADR0000284,CUS0000244,Mailing,8/5 ถ.เช้าวันดี,นครราชสีมา,ขอนแก่น,57920,TH,False
ADR0000285,CUS0000245,Registered,084/3 ถนนหอมพิกุล,สุราษฎร์ธานี,สงขลา,39650,TH,True
ADR0000286,CUS0000246,Registered,33 หมู่ 48 ถนนธัญาโภชน์,ปากเกร็ด,ระยอง,70260,TH,True
ADR0000287,CUS0000247,Registered,6/0 ถนนเตมิยะเดช,นครศรีธรรมราช,ชลบุรี,55830,TH,True
ADR0000288,CUS0000248,Registered,98 หมู่ 28 ถ.นามขำ,อุดรธานี,สงขลา,64590,TH,True
ADR0000289,CUS0000249,Registered,147/0 ถนนเมืองสุข,พญาไท,กรุงเทพมหานคร,14070,TH,True
ADR0000290,CUS0000249,Mailing,26 ถ.ไชยภา,อุดรธานี,เชียงราย,79430,TH,False
ADR0000291,CUS0000250,Registered,28/65 ถนนพงศ์ฉบับนภา,ปากเกร็ด,เชียงราย,76670,TH,True
ADR0000292,CUS0000251,Registered,67 หมู่ 7 ถ.สงประเสริฐ,รังสิต,ระยอง,58880,TH,True
ADR0000293,CUS0000252,Registered,550/9 ถนนบุญส่ง,นครราชสีมา,สมุทรสาคร,24680,TH,True
ADR0000294,CUS0000253,Registered,9/2 ถ.ถนัดอาวุธ,ตรัง,ลำปาง,87460,TH,True
ADR0000295,CUS0000253,Mailing,61/58 ถ.ไทยสุชาต,เชียงใหม่,เชียงราย,10230,TH,False
ADR0000296,CUS0000254,Registered,17 ถ.ตระกูลไม้เรียง,ลาดพร้าว,กรุงเทพมหานคร,47010,TH,True
ADR0000297,CUS0000254,Mailing,19/5 ถนนหิรัญสาลี,ประเวศ,กรุงเทพมหานคร,98030,TH,False
ADR0000298,CUS0000255,Registered,42 ถนนนานายน,เชียงใหม่,ชลบุรี,58890,TH,True
ADR0000299,CUS0000256,Registered,11 หมู่ 33 ถนนไชยภา,สมุทรปราการ,ขอนแก่น,45350,TH,True
ADR0000300,CUS0000257,Registered,912/4 ถนนนรวิทย์โชติกุล,กรุงเทพมหานคร,เชียงราย,29260,TH,True
ADR0000301,CUS0000258,Registered,3 ถนนศรีเผด็จ,ภาษีเจริญ,กรุงเทพมหานคร,55580,TH,True
ADR0000302,CUS0000259,Registered,38/00 ถ.ดุริยพันธุ์,ปากเกร็ด,สมุทรปราการ,31400,TH,True
ADR0000303,CUS0000259,Mailing,606 ถนนตระกูลบุญ,คลองเตย,กรุงเทพมหานคร,60860,TH,False
ADR0000304,CUS0000260,Registered,5/3 ถ.ศรีอุ่น,อุบลราชธานี,ชลบุรี,88430,TH,True
ADR0000305,CUS0000261,Registered,13 ถ.ตัณสถิตย์,นครราชสีมา,สมุทรสาคร,65200,TH,True
ADR0000306,CUS0000262,Registered,77/1 ถนนนิลสลัว,แหลมฉบัง,ลำปาง,61270,TH,True
ADR0000307,CUS0000263,Registered,04 หมู่ 1 ถนนนวลฉวี,นครสวรรค์,อุดรธานี,47570,TH,True
ADR0000308,CUS0000264,Registered,39 หมู่ 3 ถ.บุญส่ง,สวนหลวง,กรุงเทพมหานคร,41830,TH,True
ADR0000309,CUS0000265,Registered,638 ถ.ศรีธนะเวทย์,บางนา,กรุงเทพมหานคร,92130,TH,True
ADR0000310,CUS0000266,Registered,19 หมู่ 99 ถ.นักรบ,พัทยา,ระยอง,41110,TH,True
ADR0000311,CUS0000267,Registered,9 ถ.แนวพญา,กรุงเทพมหานคร,สมุทรสาคร,69720,TH,True
ADR0000312,CUS0000268,Registered,79 ถนนถนัดอาวุธ,หาดใหญ่,ลำปาง,39570,TH,True
ADR0000313,CUS0000269,Registered,55/05 ถนนทรัพย์สาร,ปากเกร็ด,ปทุมธานี,34000,TH,True
ADR0000314,CUS0000269,Mailing,450 ถนนหอมสิน,เชียงใหม่,เชียงราย,69560,TH,False
ADR0000315,CUS0000270,Registered,66 หมู่ 91 ถ.ทรงโกมล,ระยอง,เชียงราย,36640,TH,True
ADR0000316,CUS0000270,Mailing,1 ถ.ตระกูลไม้เรียง,อุบลราชธานี,สงขลา,73820,TH,False
ADR0000317,CUS0000271,Registered,40 ถ.ธรรมนิยม,นนทบุรี,พิษณุโลก,36890,TH,True
ADR0000318,CUS0000272,Registered,0 ถนนฉัตรอภิเที่ยงค่ำ,นครศรีธรรมราช,นนทบุรี,75860,TH,True
ADR0000319,CUS0000272,Mailing,02 หมู่ 0 ถ.เนื้อนุ่ม,จตุจักร,กรุงเทพมหานคร,86130,TH,False
ADR0000320,CUS0000273,Registered,07 หมู่ 79 ถนนนำธวัช,สงขลา,อุดรธานี,48460,TH,True
ADR0000321,CUS0000274,Registered,403/4 ถนนทองลาภ,เชียงใหม่,นนทบุรี,90600,TH,True
ADR0000322,CUS0000275,Registered,42/0 ถนนประจันตะเสน,ระยอง,สมุทรปราการ,20000,TH,True
