card_id,card_number_masked,customer_id,product_id,linked_account_id,card_type,issue_date,expiry_date,credit_limit_thb,current_outstanding_thb,status
CRD0000195,4872-XXXX-XXXX-6450,CUS0008677,PRD-CC01,,Credit,2023-09-18,2027-07-30,972462.48,116581.33,Active
CRD0000196,4630-XXXX-XXXX-5907,CUS0007990,PRD-DC01,ACC00004343,Debit,2022-06-28,2029-02-27,0.0,0.0,Active
CRD0000197,5627-XXXX-XXXX-4790,CUS0003219,PRD-CC03,,Credit,2022-09-05,2028-06-04,808510.07,43912.0,Active
CRD0000198,4302-XXXX-XXXX-8875,CUS0006260,PRD-DC02,ACC00001399,Debit,2023-10-21,2028-10-14,0.0,0.0,Active
CRD0000199,4603-XXXX-XXXX-8999,CUS0007629,PRD-CC01,,Credit,2023-12-14,2028-07-12,1483612.66,26472.79,Active
CRD0000200,4120-XXXX-XXXX-7919,CUS0002533,PRD-CC04,,Credit,2022-01-27,2026-09-13,262524.39,184970.38,Active
CRD0000201,5420-XXXX-XXXX-8691,CUS0003061,PRD-CC04,,Credit,2025-10-19,2028-10-25,315072.92,73140.07,Active
CRD0000202,5414-XXXX-XXXX-9345,CUS0009606,PRD-CC03,,Credit,2021-05-27,2028-10-29,1348668.25,150953.9,Active
CRD0000203,5820-XXXX-XXXX-6560,CUS0002514,PRD-DC01,ACC00012218,Debit,2021-05-25,2027-07-10,0.0,0.0,Active
CRD0000204,4547-XXXX-XXXX-5952,CUS0004710,PRD-CC02,,Credit,2021-10-01,2030-05-02,706911.5,4481.42,Active
CRD0000205,4389-XXXX-XXXX-3521,CUS0008118,PRD-DC02,,Debit,2020-05-23,2028-07-27,0.0,0.0,Active
CRD0000206,5514-XXXX-XXXX-7780,CUS0001974,PRD-CC01,,Credit,2024-11-15,2026-11-14,418686.04,190719.49,Active
CRD0000207,4847-XXXX-XXXX-5758,CUS0008353,PRD-DC02,ACC00016728,Debit,2024-12-17,2026-11-24,0.0,0.0,Active
CRD0000208,4717-XXXX-XXXX-5282,CUS0005685,PRD-CC01,,Credit,2024-11-23,2029-06-16,1318107.89,22740.14,Blocked
CRD0000209,5156-XXXX-XXXX-8862,CUS0001255,PRD-DC01,ACC00007467,Debit,2023-10-02,2029-09-17,0.0,0.0,Active
CRD0000210,4567-XXXX-XXXX-4708,CUS0005161,PRD-CC02,,Credit,2024-06-20,2026-05-03,145311.77,34893.96,Active
CRD0000211,4260-XXXX-XXXX-9974,CUS0001091,PRD-CC02,,Credit,2026-03-09,2027-07-19,947790.93,199636.97,Active
CRD0000212,4989-XXXX-XXXX-3939,CUS0002436,PRD-DC01,ACC00012051,Debit,2023-12-09,2027-10-01,0.0,0.0,Expired
CRD0000213,4389-XXXX-XXXX-3639,CUS0004084,PRD-CC01,,Credit,2023-03-29,2026-09-18,238965.73,130505.87,Active
CRD0000214,5472-XXXX-XXXX-4735,CUS0001607,PRD-CC04,,Credit,2020-06-29,2030-03-03,817781.64,120209.84,Active
CRD0000215,5492-XXXX-XXXX-5862,CUS0009775,PRD-DC02,ACC00008779,Debit,2024-06-04,2028-06-14,0.0,0.0,Active
CRD0000216,5262-XXXX-XXXX-8082,CUS0009261,PRD-DC02,ACC00000502,Debit,2022-11-24,2029-12-10,0.0,0.0,Active
CRD0000217,4851-XXXX-XXXX-5609,CUS0004527,PRD-CC02,,Credit,2022-01-24,2028-11-30,733712.07,17073.57,Active
CRD0000218,5917-XXXX-XXXX-9182,CUS0000950,PRD-DC02,ACC00009288,Debit,2022-04-27,2029-07-08,0.0,0.0,Active
CRD0000219,5492-XXXX-XXXX-4676,CUS0002316,PRD-CC02,,Credit,2026-04-11,2030-09-27,985790.05,160781.58,Active
CRD0000220,5862-XXXX-XXXX-1535,CUS0002633,PRD-DC01,ACC00011055,Debit,2021-09-15,2029-06-25,0.0,0.0,Active
CRD0000221,5684-XXXX-XXXX-8396,CUS0006623,PRD-CC01,,Credit,2025-09-29,2028-11-15,478519.26,17526.36,Active
CRD0000222,5683-XXXX-XXXX-2059,CUS0006906,PRD-CC01,,Credit,2020-08-05,2029-12-09,68672.55,79095.23,Active
CRD0000223,4961-XXXX-XXXX-2012,CUS0005975,PRD-CC02,,Credit,2025-01-19,2030-11-19,252008.45,30056.55,Active
CRD0000224,5688-XXXX-XXXX-5592,CUS0003683,PRD-DC02,ACC00016152,Debit,2023-09-04,2027-11-26,0.0,0.0,Active
CRD0000225,4934-XXXX-XXXX-3054,CUS0000866,PRD-CC04,,Credit,2024-12-20,2030-12-30,1284286.1,65446.02,Active
CRD0000226,5473-XXXX-XXXX-6641,CUS0008557,PRD-DC02,ACC00006988,Debit,2021-04-19,2028-10-07,0.0,0.0,Active
CRD0000227,4756-XXXX-XXXX-4863,CUS0009127,PRD-DC01,ACC00008082,Debit,2020-02-01,2027-08-19,0.0,0.0,Active
CRD0000228,4816-XXXX-XXXX-1342,CUS0006708,PRD-CC01,,Credit,2023-03-09,2027-04-16,164751.68,56346.04,Active
CRD0000229,4288-XXXX-XXXX-3789,CUS0002627,PRD-CC02,,Credit,2020-01-01,2027-02-10,281574.6,98916.18,Active
CRD0000230,4186-XXXX-XXXX-9613,CUS0002792,PRD-CC01,,Credit,2025-02-28,2029-11-08,1377322.41,86056.93,Active
CRD0000231,4623-XXXX-XXXX-7632,CUS0001311,PRD-CC03,,Credit,2022-06-24,2029-08-31,1248917.21,46614.8,Active
CRD0000232,4189-XXXX-XXXX-8677,CUS0005482,PRD-DC01,ACC00017343,Debit,2025-01-27,2026-08-17,0.0,0.0,Active
CRD0000233,5256-XXXX-XXXX-7985,CUS0009125,PRD-CC04,,Credit,2021-06-27,2030-08-03,869468.85,199870.9,Active
CRD0000234,5250-XXXX-XXXX-7984,CUS0006845,PRD-DC02,ACC00013467,Debit,2026-04-01,2026-08-04,0.0,0.0,Active
CRD0000235,4245-XXXX-XXXX-9719,CUS0002070,PRD-CC01,,Credit,2025-04-13,2029-09-02,762565.33,91396.6,Active
CRD0000236,5709-XXXX-XXXX-3242,CUS0003537,PRD-DC02,ACC00005192,Debit,2023-03-17,2030-05-29,0.0,0.0,Active
CRD0000237,5206-XXXX-XXXX-8182,CUS0000810,PRD-DC01,ACC00002232,Debit,2022-09-13,2028-09-27,0.0,0.0,Active
CRD0000238,5223-XXXX-XXXX-9947,CUS0000379,PRD-CC03,,Credit,2023-05-06,2030-05-23,965997.29,41729.13,Active
CRD0000239,4669-XXXX-XXXX-4700,CUS0000235,PRD-DC01,ACC00003120,Debit,2026-04-02,2029-08-19,0.0,0.0,Active
CRD0000240,4261-XXXX-XXXX-5395,CUS0002578,PRD-DC01,ACC00016438,Debit,2026-01-28,2030-09-26,0.0,0.0,Active
CRD0000241,4540-XXXX-XXXX-5093,CUS0001896,PRD-DC02,ACC00004976,Debit,2025-12-18,2030-04-12,0.0,0.0,Active
CRD0000242,5532-XXXX-XXXX-7560,CUS0004766,PRD-DC01,ACC00009354,Debit,2023-01-07,2029-11-17,0.0,0.0,Active
CRD0000243,4767-XXXX-XXXX-5006,CUS0002579,PRD-CC02,,Credit,2021-05-22,2026-08-19,683269.31,184125.76,Active
CRD0000244,5136-XXXX-XXXX-6057,CUS0004375,PRD-DC01,ACC00000172,Debit,2024-05-11,2030-09-26,0.0,0.0,Active
CRD0000245,5579-XXXX-XXXX-6371,CUS0003057,PRD-DC02,ACC00011186,Debit,2024-05-07,2029-07-24,0.0,0.0,Active
CRD0000246,4737-XXXX-XXXX-9730,CUS0003633,PRD-DC02,ACC00015458,Debit,2026-02-22,2029-03-31,0.0,0.0,Active
CRD0000247,5139-XXXX-XXXX-7614,CUS0002290,PRD-CC01,,Credit,2021-04-12,2028-04-19,495719.82,178963.88,Active
CRD0000248,5834-XXXX-XXXX-1585,CUS0006454,PRD-CC01,,Credit,2023-06-27,2027-05-09,1224434.86,104533.48,Active
CRD0000249,4543-XXXX-XXXX-2570,CUS0004587,PRD-CC04,,Credit,2020-02-21,2028-06-16,199284.46,50976.78,Active
CRD0000250,4787-XXXX-XXXX-3550,CUS0004418,PRD-DC02,ACC00012447,Debit,2022-07-15,2029-08-02,0.0,0.0,Active
CRD0000251,5971-XXXX-XXXX-3152,CUS0008282,PRD-CC02,,Credit,2021-07-24,2028-05-07,197711.55,176448.99,Active
CRD0000252,4223-XXXX-XXXX-3253,CUS0009106,PRD-DC02,ACC00000010,Debit,2020-07-01,2028-06-19,0.0,0.0,Active
CRD0000253,5267-XXXX-XXXX-1673,CUS0002480,PRD-CC01,,Credit,2020-03-24,2027-05-15,1127956.03,171802.69,Active
CRD0000254,4998-XXXX-XXXX-7195,CUS0004048,PRD-CC02,,Credit,2022-11-29,2026-09-25,973303.26,57951.57,Active
CRD0000255,5239-XXXX-XXXX-3418,CUS0003012,PRD-DC02,ACC00011164,Debit,2024-02-19,2027-04-05,0.0,0.0,Active
CRD0000256,5924-XXXX-XXXX-2468,CUS0002663,PRD-DC02,ACC00008377,Debit,2025-02-18,2029-01-14,0.0,0.0,Active
CRD0000257,4661-XXXX-XXXX-6359,CUS0009557,PRD-CC04,,Credit,2025-03-14,2029-07-24,846082.93,94281.01,Active
CRD0000258,5912-XXXX-XXXX-3225,CUS0002891,PRD-CC02,,Credit,2024-10-30,2028-07-28,533919.85,186923.84,Active
CRD0000259,4924-XXXX-XXXX-5319,CUS0009028,PRD-CC02,,Credit,2023-12-05,2030-05-03,1324979.73,180412.25,Blocked
CRD0000260,4957-XXXX-XXXX-4452,CUS0004893,PRD-DC01,ACC00006651,Debit,2023-05-09,2029-05-04,0.0,0.0,Active
CRD0000261,5243-XXXX-XXXX-2596,CUS0007488,PRD-DC02,,Debit,2022-02-17,2029-12-20,0.0,0.0,Active
CRD0000262,4546-XXXX-XXXX-5343,CUS0008766,PRD-CC02,,Credit,2022-11-01,2027-12-04,831597.01,32606.51,Active
CRD0000263,4357-XXXX-XXXX-4697,CUS0006879,PRD-CC04,,Credit,2022-01-30,2028-02-08,1192438.85,55098.19,Active
CRD0000264,5898-XXXX-XXXX-1535,CUS0008223,PRD-CC04,,Credit,2022-12-28,2029-03-29,674668.44,105462.96,Active
CRD0000265,5660-XXXX-XXXX-3085,CUS0009224,PRD-CC04,,Credit,2021-02-03,2029-01-16,46300.31,140492.89,Active
CRD0000266,4658-XXXX-XXXX-1999,CUS0006230,PRD-CC02,,Credit,2020-08-07,2026-07-20,762650.02,5672.52,Active
CRD0000267,4756-XXXX-XXXX-8785,CUS0006697,PRD-DC02,ACC00004853,Debit,2020-10-28,2028-07-11,0.0,0.0,Active
CRD0000268,4971-XXXX-XXXX-6944,CUS0008531,PRD-CC01,,Credit,2020-11-08,2030-12-17,677196.53,138075.26,Active
CRD0000269,4139-XXXX-XXXX-7310,CUS0005345,PRD-CC02,,Credit,2021-12-11,2027-12-22,565233.44,52536.3,Active
CRD0000270,4304-XXXX-XXXX-6479,CUS0007917,PRD-CC01,,Credit,2024-11-19,2029-11-08,138336.45,9173.68,Active
CRD0000271,5754-XXXX-XXXX-3895,CUS0009784,PRD-CC04,,Credit,2022-03-13,2026-05-28,1198912.79,21324.35,Active
CRD0000272,4683-XXXX-XXXX-4089,CUS0005385,PRD-DC02,ACC00007797,Debit,2024-04-01,2026-06-02,0.0,0.0,Active
CRD0000273,5851-XXXX-XXXX-6230,CUS0004626,PRD-CC01,,Credit,2023-03-03,2026-12-18,1162199.86,2581.51,Active
CRD0000274,4293-XXXX-XXXX-7997,CUS0004192,PRD-CC04,,Credit,2022-11-09,2026-08-15,1308869.1,145847.9,Active
CRD0000275,5684-XXXX-XXXX-1486,CUS0001503,PRD-DC01,ACC00014955,Debit,2025-08-07,2026-06-10,0.0,0.0,Active
CRD0000276,5532-XXXX-XXXX-8377,CUS0003735,PRD-CC03,,Credit,2022-07-27,2030-02-20,739718.75,174674.01,Active
CRD0000277,5999-XXXX-XXXX-4845,CUS0002047,PRD-CC03,,Credit,2020-05-27,2027-03-05,861024.52,59092.23,Active
CRD0000278,4844-XXXX-XXXX-8231,CUS0004258,PRD-CC01,,Credit,2025-08-09,2029-05-06,231689.64,45183.83,Active
CRD0000279,5179-XXXX-XXXX-2309,CUS0007672,PRD-CC03,,Credit,2020-11-07,2027-04-05,1329426.23,69422.25,Active
CRD0000280,4949-XXXX-XXXX-9646,CUS0004332,PRD-CC04,,Credit,2025-01-03,2029-05-19,884248.47,101013.97,Active
CRD0000281,5547-XXXX-XXXX-7442,CUS0007578,PRD-CC02,,Credit,2025-07-20,2030-01-23,347203.64,12555.8,Active
CRD0000282,4706-XXXX-XXXX-4808,CUS0005179,PRD-CC02,,Credit,2020-12-26,2026-10-16,74483.08,51904.39,Active
CRD0000283,4334-XXXX-XXXX-8448,CUS0005525,PRD-CC01,,Credit,2021-06-21,2030-06-06,309066.78,134082.12,Active
CRD0000284,4846-XXXX-XXXX-4353,CUS0001384,PRD-DC02,ACC00008513,Debit,2025-02-16,2028-07-25,0.0,0.0,Active
CRD0000285,4829-XXXX-XXXX-9173,CUS0001105,PRD-DC01,ACC00017774,Debit,2023-12-27,2029-02-19,0.0,0.0,Active
CRD0000286,4664-XXXX-XXXX-1810,CUS0001992,PRD-CC04,,Credit,2024-12-21,2028-09-23,861491.85,189895.56,Active
CRD0000287,4642-XXXX-XXXX-1898,CUS0009826,PRD-CC03,,Credit,2022-10-15,2026-06-19,1338643.37,19610.14,Blocked
CRD0000288,5742-XXXX-XXXX-1190,CUS0008854,PRD-DC01,ACC00015571,Debit,2020-01-06,2028-07-27,0.0,0.0,Active
CRD0000289,5423-XXXX-XXXX-7020,CUS0002216,PRD-CC02,,Credit,2022-11-07,2029-09-14,367377.32,45448.57,Active
CRD0000290,5548-XXXX-XXXX-9358,CUS0005621,PRD-CC02,,Credit,2026-04-17,2026-10-13,644358.85,27724.97,Active
CRD0000291,5268-XXXX-XXXX-4602,CUS0006414,PRD-CC02,,Credit,2022-06-10,2030-08-14,1274831.3,62631.39,Active
CRD0000292,5801-XXXX-XXXX-5462,CUS0003514,PRD-CC04,,Credit,2022-07-18,2027-01-17,1037881.9,69813.36,Active
CRD0000293,5197-XXXX-XXXX-2321,CUS0001685,PRD-CC02,,Credit,2020-10-18,2029-11-05,1225378.72,117362.04,Active
CRD0000294,5427-XXXX-XXXX-9682,CUS0000615,PRD-DC01,,Debit,2024-09-08,2026-12-04,0.0,0.0,Active
CRD0000295,5874-XXXX-XXXX-4494,CUS0005566,PRD-CC01,,Credit,2026-04-21,2027-11-24,1387780.44,85298.63,Active
CRD0000296,5973-XXXX-XXXX-6523,CUS0000427,PRD-CC02,,Credit,2024-03-30,2030-12-19,148976.56,168532.95,Active
CRD0000297,4780-XXXX-XXXX-9389,CUS0006436,PRD-DC02,,Debit,2024-01-20,2027-02-04,0.0,0.0,Active
CRD0000298,5579-XXXX-XXXX-7266,CUS0006686,PRD-CC02,,Credit,2022-04-01,2030-06-12,1233533.93,4041.47,Active
CRD0000299,4745-XXXX-XXXX-7581,CUS0007543,PRD-CC02,,Credit,2026-03-18,2026-05-04,871729.97,120691.04,Active
CRD0000300,5295-XXXX-XXXX-6594,CUS0005860,PRD-CC01,,Credit,2023-02-05,2027-07-05,452584.89,69522.97,Active
CRD0000301,5706-XXXX-XXXX-8104,CUS0006685,PRD-CC01,,Credit,2024-10-18,2030-10-25,957232.62,172892.28,Active
CRD0000302,5101-XXXX-XXXX-2643,CUS0003627,PRD-CC03,,Credit,2020-02-25,2030-11-22,1142087.91,86880.49,Active
CRD0000303,4813-XXXX-XXXX-7793,CUS0005229,PRD-CC02,,Credit,2026-03-09,2029-07-06,475053.14,78499.26,Active
CRD0000304,4608-XXXX-XXXX-9963,CUS0000083,PRD-DC02,ACC00003690,Debit,2022-01-01,2027-03-18,0.0,0.0,Active
CRD0000305,4960-XXXX-XXXX-3056,CUS0004385,PRD-CC03,,Credit,2024-08-18,2028-12-31,856825.33,55942.69,Active
CRD0000306,4676-XXXX-XXXX-6065,CUS0002421,PRD-CC04,,Credit,2020-05-22,2026-12-21,633277.17,120839.71,Active
CRD0000307,4970-XXXX-XXXX-2605,CUS0009486,PRD-DC01,ACC00016351,Debit,2025-01-28,2027-05-02,0.0,0.0,Blocked
CRD0000308,5654-XXXX-XXXX-8978,CUS0005156,PRD-CC02,,Credit,2021-02-07,2028-10-29,1043292.8,137467.74,Active
CRD0000309,4509-XXXX-XXXX-7570,CUS0000125,PRD-CC04,,Credit,2025-02-13,2028-08-09,860840.22,125702.5,Active
CRD0000310,4673-XXXX-XXXX-1758,CUS0002841,PRD-DC02,ACC00010306,Debit,2025-11-06,2029-09-26,0.0,0.0,Active
CRD0000311,4333-XXXX-XXXX-9434,CUS0004874,PRD-DC01,ACC00013456,Debit,2025-06-13,2027-09-25,0.0,0.0,Active
CRD0000312,5764-XXXX-XXXX-7669,CUS0007038,PRD-CC04,,Credit,2020-06-16,2030-09-03,409787.26,4119.8,Active
CRD0000313,4985-XXXX-XXXX-9980,CUS0002579,PRD-CC03,,Credit,2025-09-23,2026-10-05,1025269.97,76111.58,Active
CRD0000314,5920-XXXX-XXXX-1732,CUS0001829,PRD-CC01,,Credit,2021-09-30,2027-12-25,244354.11,125693.47,Active
CRD0000315,4764-XXXX-XXXX-3726,CUS0000932,PRD-CC01,,Credit,2022-01-20,2029-08-15,1145192.69,196415.35,Active
CRD0000316,4245-XXXX-XXXX-4266,CUS0003742,PRD-DC01,ACC00007943,Debit,2026-02-27,2026-05-05,0.0,0.0,Active
CRD0000317,4261-XXXX-XXXX-1573,CUS0009021,PRD-CC03,,Credit,2025-04-03,2030-12-10,1457777.4,34782.44,Blocked
CRD0000318,4833-XXXX-XXXX-8413,CUS0005282,PRD-CC02,,Credit,2025-04-13,2029-04-07,1098909.62,83037.33,Active
CRD0000319,4317-XXXX-XXXX-1787,CUS0003665,PRD-CC02,,Credit,2024-02-26,2029-10-13,92536.65,126627.46,Active
CRD0000320,5896-XXXX-XXXX-7604,CUS0008066,PRD-CC02,,Credit,2022-03-23,2030-08-10,377747.82,47216.91,Active
CRD0000321,4750-XXXX-XXXX-6523,CUS0002239,PRD-DC02,,Debit,2024-07-09,2030-05-11,0.0,0.0,Active
CRD0000322,4244-XXXX-XXXX-2430,CUS0002349,PRD-DC01,,Debit,2022-11-27,2027-11-09,0.0,0.0,Active
CRD0000323,5190-XXXX-XXXX-4582,CUS0003155,PRD-DC02,ACC00000933,Debit,2022-08-16,2026-08-04,0.0,0.0,Active
CRD0000324,5627-XXXX-XXXX-6252,CUS0000225,PRD-CC04,,Credit,2025-03-23,2027-02-08,37733.93,51370.48,Active
CRD0000325,5822-XXXX-XXXX-7756,CUS0000693,PRD-DC02,ACC00001106,Debit,2025-11-17,2027-09-22,0.0,0.0,Active
CRD0000326,5564-XXXX-XXXX-4201,CUS0006076,PRD-DC02,,Debit,2022-03-17,2027-04-01,0.0,0.0,Blocked
CRD0000327,5892-XXXX-XXXX-6427,CUS0008461,PRD-CC01,,Credit,2025-10-21,2026-06-24,1366288.74,133636.03,Active
CRD0000328,5859-XXXX-XXXX-9655,CUS0003222,PRD-DC02,ACC00004419,Debit,2025-03-17,2027-01-03,0.0,0.0,Active
CRD0000329,4654-XXXX-XXXX-9164,CUS0005950,PRD-DC01,ACC00004196,Debit,2024-05-13,2029-06-18,0.0,0.0,Active
CRD0000330,4211-XXXX-XXXX-5144,CUS0004413,PRD-DC02,ACC00010992,Debit,2022-05-14,2030-12-20,0.0,0.0,Active
CRD0000331,4359-XXXX-XXXX-7179,CUS0009431,PRD-DC01,ACC00014438,Debit,2022-08-04,2030-06-18,0.0,0.0,Active
CRD0000332,4667-XXXX-XXXX-8352,CUS0008242,PRD-CC04,,Credit,2024-11-28,2028-05-11,284634.12,1031.06,Active
CRD0000333,4695-XXXX-XXXX-9526,CUS0007681,PRD-CC01,,Credit,2022-04-12,2030-09-12,1241600.64,110931.64,Active
CRD0000334,4748-XXXX-XXXX-8864,CUS0005539,PRD-CC03,,Credit,2021-01-11,2028-11-18,1111705.77,138599.1,Active
CRD0000335,5987-XXXX-XXXX-5078,CUS0008206,PRD-CC01,,Credit,2023-08-29,2026-06-01,435337.48,138510.2,Active
CRD0000336,5875-XXXX-XXXX-3917,CUS0000761,PRD-DC01,ACC00003658,Debit,2023-10-06,2028-02-22,0.0,0.0,Active
CRD0000337,5458-XXXX-XXXX-4591,CUS0001439,PRD-DC02,ACC00000131,Debit,2026-01-30,2030-12-12,0.0,0.0,Active
CRD0000338,5945-XXXX-XXXX-3616,CUS0003425,PRD-DC02,,Debit,2026-04-10,2029-03-31,0.0,0.0,Active
CRD0000339,5480-XXXX-XXXX-2929,CUS0003271,PRD-CC04,,Credit,2023-09-10,2027-06-22,1094573.47,180151.98,Blocked
CRD0000340,5716-XXXX-XXXX-2078,CUS0000809,PRD-CC01,,Credit,2021-01-23,2026-09-26,638155.34,13687.67,Active
CRD0000341,5404-XXXX-XXXX-4977,CUS0000406,PRD-CC02,,Credit,2022-01-11,2029-08-25,500713.88,46339.26,Expired
CRD0000342,5954-XXXX-XXXX-6829,CUS0005215,PRD-DC01,ACC00016468,Debit,2020-09-03,2026-07-14,0.0,0.0,Active
CRD0000343,4774-XXXX-XXXX-8400,CUS0005631,PRD-CC03,,Credit,2024-05-03,2026-07-23,357607.62,116187.78,Active
CRD0000344,4963-XXXX-XXXX-6887,CUS0006156,PRD-CC01,,Credit,2026-02-15,2028-08-21,774205.77,187379.44,Active
CRD0000345,4209-XXXX-XXXX-9995,CUS0006144,PRD-DC01,,Debit,2024-01-12,2026-10-25,0.0,0.0,Active
CRD0000346,5264-XXXX-XXXX-9013,CUS0001435,PRD-DC01,ACC00003612,Debit,2023-04-27,2029-11-01,0.0,0.0,Active
CRD0000347,5938-XXXX-XXXX-1080,CUS0007232,PRD-CC03,,Credit,2021-05-25,2030-03-29,1157736.53,139641.99,Active
CRD0000348,4508-XXXX-XXXX-4465,CUS0007038,PRD-DC02,ACC00004887,Debit,2023-03-30,2028-09-03,0.0,0.0,Active
CRD0000349,5531-XXXX-XXXX-6326,CUS0001538,PRD-DC01,ACC00017053,Debit,2023-08-05,2028-04-29,0.0,0.0,Expired
CRD0000350,4172-XXXX-XXXX-8607,CUS0003265,PRD-CC03,,Credit,2021-07-06,2030-05-15,1355565.03,52371.56,Active
CRD0000351,4510-XXXX-XXXX-5094,CUS0007725,PRD-CC03,,Credit,2023-05-09,2030-07-10,721112.26,66061.56,Active
CRD0000352,5907-XXXX-XXXX-2201,CUS0008147,PRD-CC04,,Credit,2020-10-15,2029-03-11,1473801.83,60759.86,Active
CRD0000353,5760-XXXX-XXXX-1222,CUS0007565,PRD-CC04,,Credit,2026-01-20,2026-07-16,1046513.54,128997.49,Active
CRD0000354,4137-XXXX-XXXX-6921,CUS0008880,PRD-DC01,ACC00005712,Debit,2023-10-18,2027-11-20,0.0,0.0,Active
CRD0000355,5827-XXXX-XXXX-4172,CUS0006911,PRD-DC01,ACC00005381,Debit,2026-01-20,2027-06-11,0.0,0.0,Active
CRD0000356,4829-XXXX-XXXX-8621,CUS0003993,PRD-DC01,,Debit,2024-07-05,2026-12-08,0.0,0.0,Active
CRD0000357,5417-XXXX-XXXX-7818,CUS0008248,PRD-CC04,,Credit,2021-06-27,2030-12-19,631306.65,107865.15,Active
CRD0000358,5878-XXXX-XXXX-3938,CUS0002138,PRD-DC02,,Debit,2021-07-28,2030-06-26,0.0,0.0,Expired
CRD0000359,5274-XXXX-XXXX-4588,CUS0009747,PRD-CC03,,Credit,2020-03-28,2028-06-18,1203362.05,181492.98,Active
CRD0000360,5189-XXXX-XXXX-8953,CUS0004417,PRD-CC01,,Credit,2025-05-01,2027-08-30,909164.51,153268.39,Active
CRD0000361,4523-XXXX-XXXX-9950,CUS0000566,PRD-CC02,,Credit,2023-10-30,2030-11-08,356250.52,37822.99,Active
CRD0000362,4489-XXXX-XXXX-5253,CUS0005806,PRD-CC02,,Credit,2022-08-14,2028-05-12,1305362.18,163802.67,Active
CRD0000363,4763-XXXX-XXXX-7745,CUS0008536,PRD-CC03,,Credit,2024-12-22,2027-03-31,537156.56,129770.89,Active
CRD0000364,4511-XXXX-XXXX-2730,CUS0003268,PRD-DC01,ACC00005111,Debit,2023-10-28,2028-07-16,0.0,0.0,Blocked
CRD0000365,4131-XXXX-XXXX-4005,CUS0001384,PRD-CC02,,Credit,2023-02-25,2030-06-07,179625.93,159283.07,Active
CRD0000366,4357-XXXX-XXXX-3762,CUS0009128,PRD-CC04,,Credit,2025-03-25,2030-12-21,305209.85,197457.68,Active
CRD0000367,5772-XXXX-XXXX-2748,CUS0007897,PRD-CC04,,Credit,2024-09-24,2030-02-13,899922.77,109972.98,Active
CRD0000368,4246-XXXX-XXXX-3857,CUS0009227,PRD-CC04,,Credit,2021-10-05,2030-04-08,356953.53,185871.0,Active
CRD0000369,4810-XXXX-XXXX-9040,CUS0001715,PRD-DC01,ACC00011151,Debit,2021-04-07,2030-09-05,0.0,0.0,Expired
CRD0000370,5145-XXXX-XXXX-2287,CUS0004658,PRD-CC04,,Credit,2023-09-03,2028-11-11,155071.46,181062.84,Blocked
CRD0000371,4589-XXXX-XXXX-9998,CUS0005356,PRD-CC02,,Credit,2020-01-25,2030-01-12,931306.32,144172.05,Active
CRD0000372,5607-XXXX-XXXX-5987,CUS0003843,PRD-DC02,ACC00008756,Debit,2022-12-04,2028-10-21,0.0,0.0,Active
CRD0000373,4513-XXXX-XXXX-1647,CUS0004046,PRD-CC02,,Credit,2021-12-20,2027-04-09,628160.97,175022.01,Blocked
CRD0000374,5573-XXXX-XXXX-9178,CUS0009390,PRD-CC04,,Credit,2020-01-19,2028-07-01,375381.14,59579.45,Active
CRD0000375,5665-XXXX-XXXX-6255,CUS0007762,PRD-CC02,,Credit,2021-03-17,2026-05-24,301965.15,50362.41,Active
CRD0000376,5523-XXXX-XXXX-6774,CUS0003478,PRD-DC01,ACC00002953,Debit,2023-12-19,2029-02-12,0.0,0.0,Active
CRD0000377,4983-XXXX-XXXX-1430,CUS0004329,PRD-DC02,,Debit,2022-01-30,2026-10-17,0.0,0.0,Active
CRD0000378,4327-XXXX-XXXX-1383,CUS0002323,PRD-CC01,,Credit,2024-02-10,2028-07-13,113559.74,117637.83,Active
CRD0000379,5869-XXXX-XXXX-2074,CUS0009258,PRD-CC02,,Credit,2022-11-06,2028-11-02,1235151.53,110812.55,Active
CRD0000380,4379-XXXX-XXXX-7233,CUS0008540,PRD-DC01,ACC00014982,Debit,2021-07-13,2030-12-22,0.0,0.0,Active
CRD0000381,4389-XXXX-XXXX-3084,CUS0002956,PRD-CC02,,Credit,2022-02-11,2027-04-18,949450.48,182295.46,Active
CRD0000382,5287-XXXX-XXXX-7983,CUS0004146,PRD-CC01,,Credit,2026-01-20,2027-02-11,697538.65,2769.8,Active
CRD0000383,5175-XXXX-XXXX-2042,CUS0007201,PRD-CC02,,Credit,2022-08-18,2027-11-28,1027207.01,179165.84,Active
CRD0000384,4714-XXXX-XXXX-6266,CUS0009549,PRD-CC03,,Credit,2024-04-18,2027-04-28,410950.79,91899.43,Active
CRD0000385,4931-XXXX-XXXX-2089,CUS0007689,PRD-DC02,ACC00001929,Debit,2022-10-07,2029-03-08,0.0,0.0,Active
CRD0000386,5533-XXXX-XXXX-8503,CUS0007412,PRD-CC03,,Credit,2021-06-05,2028-11-17,420925.05,156733.93,Blocked
CRD0000387,5807-XXXX-XXXX-8785,CUS0001770,PRD-CC01,,Credit,2024-06-05,2028-07-24,521234.1,55667.73,Active
CRD0000388,4685-XXXX-XXXX-9218,CUS0006540,PRD-CC03,,Credit,2020-07-05,2030-08-12,817471.64,54102.88,Active
CRD0000389,4506-XXXX-XXXX-3019,CUS0005578,PRD-CC04,,Credit,2022-09-11,2030-01-17,925865.66,182670.34,Active
