customer_id,national_id,first_name,last_name,full_name,gender,date_of_birth,marital_status,occupation,monthly_income_thb,preferred_language,onboarding_date,is_active
CUS0000147,6-1980-41603-87-8,โรสชา,ธรรมนิยม,โรสชา ธรรมนิยม,F,1973-03-30,Widowed,พยาบาล,17224.68,TH,2025-09-20,True
CUS0000148,4-1631-84561-71-6,อภิลักษณ์,บุญศล,อภิลักษณ์ บุญศล,M,1978-09-26,Married,วิศวกร,18757.33,TH,2021-01-15,True
CUS0000149,4-8233-18639-81-3,เทอดศักดิ์,อุ่นอก,เทอดศักดิ์ อุ่นอก,M,1983-04-07,Single,เกษียณ,16944.04,TH,2022-08-22,True
CUS0000150,3-3838-82504-38-1,โกมล,แถมธน,โกมล แถมธน,M,1983-09-30,Married,ครู / อาจารย์,888648.16,TH,2022-06-21,True
CUS0000151,2-5828-35277-63-3,อณัฐตา,ดาวกระจาย,อณัฐตา ดาวกระจาย,F,1970-11-12,Widowed,ฟรีแลนซ์,1459602.94,TH,2020-11-30,True
CUS0000152,5-7052-41973-66-1,พีรพัฒน์,ภูภักดี,พีรพัฒน์ ภูภักดี,M,1963-06-04,Single,เกษตรกร,468459.96,TH,2025-03-06,True
CUS0000153,4-9544-24580-92-7,ยอดแมน,ทำประดู่,ยอดแมน ทำประดู่,M,1965-10-15,Married,ค้าขาย / เจ้าของกิจการ,343647.44,TH,2020-04-05,True
CUS0000154,3-3005-65700-70-2,ปาริตา,ธรรมฤดี,ปาริตา ธรรมฤดี,F,1956-12-05,Single,เกษียณ,69485.31,TH,2021-07-05,True
CUS0000155,1-8666-38415-58-7,ไวพจน์,ซาซุม,ไวพจน์ ซาซุม,M,1987-05-11,Single,พนักงานธนาคาร,67237.96,TH,2021-08-20,True
CUS0000156,3-5613-40605-68-5,เทียมศักดิ์,เขียวขุ้ย,เทียมศักดิ์ เขียวขุ้ย,M,1967-10-24,Married,นักบัญชี,1165144.49,TH,2019-12-19,True
CUS0000157,7-3285-53563-76-7,ประไพพักตร์,อุลหัสสา,ประไพพักตร์ อุลหัสสา,F,1973-11-25,Single,พยาบาล,15249.79,TH,2021-08-16,True
CUS0000158,4-8549-59236-97-6,สมปอง,ถนอมมนุษย์,สมปอง ถนอมมนุษย์,M,1990-01-13,Divorced,พนักงานธนาคาร,26484.7,TH,2024-01-25,True
CUS0000159,4-4025-13521-32-1,นภัสรินทร์,ทรัพย์ธำรงค์,นภัสรินทร์ ทรัพย์ธำรงค์,F,2003-12-16,Married,วิศวกร,179712.76,TH,2020-05-04,True
CUS0000160,8-6974-68220-48-1,พัชรพร,มิ่งขวัญ,พัชรพร มิ่งขวัญ,M,1961-08-24,Divorced,นักบัญชี,311235.35,TH,2019-07-08,True
CUS0000161,1-8062-15806-62-8,ภานุวัตร,ทีฆะ,ภานุวัตร ทีฆะ,M,1994-05-24,Divorced,นักเรียน / นักศึกษา,753290.56,TH,2022-01-12,True
CUS0000162,3-5062-84503-33-6,ศรีสวัสดิ์,สุวรรณหงษ์,ศรีสวัสดิ์ สุวรรณหงษ์,M,1955-12-18,Divorced,เกษตรกร,34163.0,TH,2024-01-21,True
CUS0000163,4-6008-36964-23-4,สมนึก,จันทา,สมนึก จันทา,M,1972-07-04,Widowed,ข้าราชการ,161864.1,TH,2020-09-02,False
CUS0000164,1-2760-72070-64-7,สันติราษฎร์,แก้วชลคราม,สันติราษฎร์ แก้วชลคราม,M,1955-01-21,Widowed,วิศวกร,143607.28,TH,2026-03-23,True
CUS0000165,4-3449-98643-56-2,ยุศรอน,คณานุรักษ์,ยุศรอน คณานุรักษ์,M,1978-04-29,Divorced,พยาบาล,143131.04,TH,2020-05-08,True
CUS0000166,6-8955-81575-33-5,ดิลก,เวียงจันทึก,ดิลก เวียงจันทึก,M,1969-11-15,Divorced,เกษียณ,1471447.55,TH,2018-02-08,True
CUS0000167,3-2264-69047-33-4,เชิงชาย,พานเกล้า,เชิงชาย พานเกล้า,M,2003-07-04,Single,ค้าขาย / เจ้าของกิจการ,1047138.96,TH,2020-11-28,True
CUS0000168,5-9324-77978-77-0,ศิรณัฐ,ฉัตรอภิเที่ยงค่ำ,ศิรณัฐ ฉัตรอภิเที่ยงค่ำ,M,1964-04-11,Single,วิศวกร,253832.15,TH,2019-03-07,True
CUS0000169,2-3492-51324-92-4,กุลภาวลัย,ดุษฎีวนิช,กุลภาวลัย ดุษฎีวนิช,F,1969-10-19,Married,วิศวกร,568057.25,TH,2023-06-12,True
CUS0000170,1-7556-95265-47-5,เทียมศักดิ์,ศรีธนะเวทย์,เทียมศักดิ์ ศรีธนะเวทย์,M,1979-11-11,Single,ข้าราชการ,134401.85,TH,2019-08-19,True
CUS0000171,1-7719-31520-68-7,วิทูลย์,ธัญเสถียร,วิทูลย์ ธัญเสถียร,M,1954-09-25,Widowed,ครู / อาจารย์,744348.75,TH,2022-07-20,True
CUS0000172,4-8440-33511-69-1,พันเทพ,ตันตราจิณ,พันเทพ ตันตราจิณ,M,1978-06-24,Single,ฟรีแลนซ์,182075.66,TH,2020-03-08,True
CUS0000173,7-1075-29280-44-1,เกียรติศักดิ์,เนื้อนุ่ม,เกียรติศักดิ์ เนื้อนุ่ม,M,1956-01-19,Married,พยาบาล,34768.38,TH,2021-05-21,True
CUS0000174,8-9507-28679-43-7,มาซีเตาะ,ถาวรายุศม์,มาซีเตาะ ถาวรายุศม์,F,1969-10-10,Divorced,นักเรียน / นักศึกษา,30031.35,TH,2019-10-04,True
CUS0000175,6-8181-71281-72-8,ธนภณ,ถนอมพล,ธนภณ ถนอมพล,M,1985-11-13,Widowed,พยาบาล,193425.19,TH,2020-02-02,True
CUS0000176,8-7423-28239-32-8,จิราภรณ์,คณานุรักษ์,จิราภรณ์ คณานุรักษ์,F,1970-07-02,Divorced,ครู / อาจารย์,1473563.66,TH,2025-03-25,True
CUS0000177,1-2944-77680-36-5,ภควัฒน์,ถุงเงิน,ภควัฒน์ ถุงเงิน,M,2002-10-11,Single,พนักงานบริษัท,71176.23,TH,2023-12-03,True
CUS0000178,4-9705-12409-60-8,ชิดชนก,ถาวรรัตน,ชิดชนก ถาวรรัตน,F,1992-10-15,Widowed,วิศวกร,56711.71,TH,2023-03-08,True
CUS0000179,4-2499-66820-97-9,จักรกฤนาย,สันตะวงศ์,จักรกฤนาย สันตะวงศ์,M,1993-03-02,Widowed,พยาบาล,403853.23,TH,2019-10-09,True
CUS0000180,8-4313-18286-36-8,ฮามีย๊ะ,ติระคมน์,ฮามีย๊ะ ติระคมน์,F,1991-09-09,Divorced,ค้าขาย / เจ้าของกิจการ,108421.98,TH,2022-06-08,True
CUS0000181,8-2442-92420-83-4,ณัฐธิตา,นุตตาร,ณัฐธิตา นุตตาร,F,2001-08-31,Widowed,ครู / อาจารย์,37916.35,TH,2019-08-18,True
CUS0000182,1-3523-40852-15-4,เทอดศักดิ์,ชำนาญวาด,เทอดศักดิ์ ชำนาญวาด,M,1976-09-03,Divorced,พนักงานธนาคาร,72369.98,TH,2025-01-27,True
CUS0000183,3-2249-67674-18-9,ศรายุธ,เจริญรัมย์,ศรายุธ เจริญรัมย์,M,2000-12-18,Widowed,พนักงานบริษัท,95028.29,TH,2023-09-04,True
CUS0000184,5-3547-11636-80-8,สุธาวี,นามขำ,สุธาวี นามขำ,F,2002-03-03,Single,ฟรีแลนซ์,50199.22,TH,2025-11-19,True
CUS0000185,6-1890-17891-41-8,ศศิรินทร์,นิยมสำหรวจ,ศศิรินทร์ นิยมสำหรวจ,F,1977-11-24,Divorced,วิศวกร,65988.54,TH,2021-10-17,True
CUS0000186,7-9260-20626-54-1,โรสชา,ปานสุวรรณ,โรสชา ปานสุวรรณ,F,1996-06-05,Married,พนักงานธนาคาร,31427.01,EN,2023-11-28,True
CUS0000187,5-7865-44920-93-4,สุกฤษตา,นักสำหรวจ,สุกฤษตา นักสำหรวจ,F,1973-06-05,Widowed,ฟรีแลนซ์,37189.49,TH,2026-01-13,True
CUS0000188,8-4939-35235-48-8,ฟารินี,ไม้แดง,ฟารินี ไม้แดง,F,1983-07-17,Divorced,เกษตรกร,32370.9,TH,2019-10-05,True
CUS0000189,4-3277-29200-84-9,อัญชัญ,ทองปากน้ำ,อัญชัญ ทองปากน้ำ,F,2005-09-25,Divorced,ค้าขาย / เจ้าของกิจการ,788699.88,TH,2024-01-27,True
CUS0000190,3-8467-19203-69-1,สุรนีย์,นิยมสำหรวจ,สุรนีย์ นิยมสำหรวจ,F,2003-10-03,Widowed,พนักงานธนาคาร,21874.66,TH,2022-07-27,True
CUS0000191,5-9806-47213-49-9,กันตวรรณ,อัตตนาถ,กันตวรรณ อัตตนาถ,F,1975-06-15,Married,ข้าราชการ,154249.8,TH,2026-02-01,True
CUS0000192,7-7679-79286-57-9,เพ็ญพรรษา,แนวพนิช,เพ็ญพรรษา แนวพนิช,F,1969-07-25,Single,ครู / อาจารย์,243017.04,TH,2021-06-04,True
CUS0000193,3-6578-93426-65-2,จิฬาภรณ์,แต้กุล,จิฬาภรณ์ แต้กุล,F,1983-04-04,Single,พนักงานธนาคาร,144342.37,TH,2018-07-05,True
CUS0000194,3-2879-34896-79-5,ธมน,ทองสินธุ์,ธมน ทองสินธุ์,M,1969-02-12,Single,นักบัญชี,61110.65,TH,2021-05-11,True
CUS0000195,2-7100-30749-53-3,พัสวี,บุญบำรุง,พัสวี บุญบำรุง,F,1972-04-19,Widowed,พนักงานธนาคาร,571883.48,TH,2023-10-03,True
CUS0000196,5-1511-67504-54-5,กุลปรียา,นิระหานี,กุลปรียา นิระหานี,F,1975-10-08,Widowed,วิศวกร,76158.39,TH,2025-03-12,True
CUS0000197,3-9231-69255-51-0,มาสิตะ,ธัญเสถียร,มาสิตะ ธัญเสถียร,F,1996-05-10,Divorced,ค้าขาย / เจ้าของกิจการ,26572.29,TH,2026-02-24,True
CUS0000198,6-3696-99699-91-5,กนกเนตร,นากกนก,กนกเนตร นากกนก,F,1955-10-31,Divorced,ข้าราชการ,49610.35,TH,2018-09-04,True
CUS0000199,4-5207-67063-43-2,กรพนธ์,แก้วอยู่,กรพนธ์ แก้วอยู่,M,1952-11-17,Married,เกษียณ,44572.08,TH,2023-03-11,True
CUS0000200,7-8256-63775-51-9,จิตรลดา,แต้กุล,จิตรลดา แต้กุล,F,1998-08-15,Divorced,แพทย์,148990.17,TH,2023-03-15,True
CUS0000201,2-6441-56062-42-4,ณาร์รีมาน,ด้วงโสน,ณาร์รีมาน ด้วงโสน,F,1973-08-22,Single,ข้าราชการ,44711.46,TH,2022-03-15,True
CUS0000202,5-5045-16368-30-1,ซูฮัยดา,ติณรัตน์,ซูฮัยดา ติณรัตน์,F,2002-06-24,Single,เกษียณ,28105.62,TH,2024-04-15,True
CUS0000203,1-1307-72347-42-0,วรรณรัตน์,ซูสารอ,วรรณรัตน์ ซูสารอ,F,1974-11-11,Married,นักเรียน / นักศึกษา,382119.23,TH,2022-01-20,True
CUS0000204,5-8531-73076-26-5,ลัดดา,มนทอง,ลัดดา มนทอง,F,1998-10-13,Single,พนักงานธนาคาร,1489727.79,TH,2019-04-30,True
CUS0000205,3-3279-17273-67-5,นัสรุน,ทองอยู่,นัสรุน ทองอยู่,M,1950-08-07,Widowed,ข้าราชการ,612727.21,TH,2021-05-17,True
CUS0000206,1-7860-86428-26-0,วิรชัย,ตรีเภรินทร์,วิรชัย ตรีเภรินทร์,M,1971-03-25,Single,พนักงานธนาคาร,146466.51,TH,2026-03-07,True
CUS0000207,7-4713-95537-65-5,โสภณ,ถนัดภาษา,โสภณ ถนัดภาษา,M,1962-12-02,Widowed,นักเรียน / นักศึกษา,939817.0,TH,2023-04-02,True
CUS0000208,6-1635-42671-99-4,ราชพฤกษ์,นรวิทย์โชติกุล,ราชพฤกษ์ นรวิทย์โชติกุล,M,1998-07-20,Married,พนักงานธนาคาร,819946.79,EN,2022-05-04,True
CUS0000209,6-2001-77628-19-8,รอซีด๊ะ,ธรรมทินนา,รอซีด๊ะ ธรรมทินนา,F,1995-11-04,Married,วิศวกร,72560.77,TH,2020-09-20,True
CUS0000210,5-7802-34267-92-8,พิมพ์สุตา,ถ้วนศรี,พิมพ์สุตา ถ้วนศรี,F,1980-04-20,Single,พยาบาล,29584.54,TH,2018-02-01,True
CUS0000211,1-8026-31659-63-4,จุฑารัตน์,คำลือ,จุฑารัตน์ คำลือ,F,1966-11-23,Widowed,เกษียณ,50090.33,TH,2020-05-06,True
CUS0000212,6-6729-39236-98-1,รัฐพงษ์,บุญญาไลย์,รัฐพงษ์ บุญญาไลย์,M,1955-12-11,Divorced,พนักงานบริษัท,167421.91,TH,2022-11-14,True
CUS0000213,7-8718-29602-40-1,กันตวรรณ,ดำริห์ชอบ,กันตวรรณ ดำริห์ชอบ,F,1965-03-28,Married,นักเรียน / นักศึกษา,29250.36,TH,2018-07-25,True
CUS0000214,6-4104-22409-80-8,ซูไรดา,ทำประดู่,ซูไรดา ทำประดู่,F,1975-03-27,Widowed,วิศวกร,20493.81,TH,2020-07-31,True
CUS0000215,7-4360-23017-66-5,ธัญญกัญญา,บุตดา,ธัญญกัญญา บุตดา,F,1953-04-02,Single,นักบัญชี,86972.31,TH,2021-04-23,True
CUS0000216,1-8221-19555-93-2,อาภัศรา,ธรรมฤดี,อาภัศรา ธรรมฤดี,F,2005-08-18,Single,ข้าราชการ,280392.39,EN,2023-05-04,True
CUS0000217,7-3387-65554-43-2,สิริลัดดา,จันทา,สิริลัดดา จันทา,F,1994-08-25,Divorced,ค้าขาย / เจ้าของกิจการ,809249.1,TH,2022-09-18,True
CUS0000218,4-4609-26929-58-6,ศดิศ,ดาวอร่าม,ศดิศ ดาวอร่าม,M,1967-06-19,Married,วิศวกร,706899.74,TH,2021-11-24,True
CUS0000219,8-4482-20389-64-1,สโรชา,ธนประทีป,สโรชา ธนประทีป,F,1964-07-19,Widowed,ค้าขาย / เจ้าของกิจการ,721367.83,TH,2023-10-02,True
CUS0000220,6-5504-11605-10-8,จำรัส,ทรัพย์สาร,จำรัส ทรัพย์สาร,M,1993-07-26,Married,ค้าขาย / เจ้าของกิจการ,570741.29,TH,2023-12-21,True
