contact_id,customer_id,channel,value,is_primary,verified
CNT0000486,CUS0000206,Email,kevin49@example.org,False,True
CNT0000487,CUS0000207,Phone,0897712832,True,True
CNT0000488,CUS0000207,LINE,@fgraves,False,False
CNT0000489,CUS0000208,Phone,0642153582,True,True
CNT0000490,CUS0000208,Email,zavalamark@example.net,False,True
CNT0000491,CUS0000208,LINE,@adrian67,False,False
CNT0000492,CUS0000209,Phone,0666822899,True,True
CNT0000493,CUS0000209,Email,davisdenise@example.com,False,True
CNT0000494,CUS0000210,Phone,0674376940,True,True
CNT0000495,CUS0000210,Email,johnwhite@example.com,False,True
CNT0000496,CUS0000211,Phone,0865390349,True,True
CNT0000497,CUS0000211,Email,roberto97@example.net,False,False
CNT0000498,CUS0000212,Phone,0646999290,True,True
CNT0000499,CUS0000212,Email,loganlogan@example.com,False,True
CNT0000500,CUS0000213,Phone,0831342024,True,True
CNT0000501,CUS0000213,Email,qgomez@example.com,False,True
CNT0000502,CUS0000213,LINE,@edgarholland,False,False
CNT0000503,CUS0000214,Phone,0916822317,True,True
CNT0000504,CUS0000214,Email,huntlaurie@example.net,False,True
CNT0000505,CUS0000215,Phone,0991385439,True,True
CNT0000506,CUS0000215,Email,richard64@example.org,False,True
CNT0000507,CUS0000215,LINE,@trevorhernandez,False,False
CNT0000508,CUS0000216,Phone,0990382795,True,True
CNT0000509,CUS0000216,Email,dmcgee@example.org,False,True
CNT0000510,CUS0000217,Phone,0837921347,True,True
CNT0000511,CUS0000217,Email,jessicalowe@example.org,False,False
CNT0000512,CUS0000218,Phone,0614960720,True,True
CNT0000513,CUS0000218,Email,michael46@example.com,False,True
CNT0000514,CUS0000218,LINE,@hansonjames,False,False
CNT0000515,CUS0000219,Phone,0698006001,True,True
CNT0000516,CUS0000219,Email,amy68@example.net,False,True
CNT0000517,CUS0000219,LINE,@preynolds,False,False
CNT0000518,CUS0000220,Phone,0621496627,True,True
CNT0000519,CUS0000220,Email,melissa86@example.net,False,True
CNT0000520,CUS0000220,LINE,@bbarnes,False,False
CNT0000521,CUS0000221,Phone,0640739066,True,True
CNT0000522,CUS0000221,Email,kellywatson@example.org,False,True
CNT0000523,CUS0000222,Phone,0942468972,True,True
CNT0000524,CUS0000222,Email,rebecca04@example.net,False,False
CNT0000525,CUS0000222,LINE,@gabriellehall,False,False
CNT0000526,CUS0000223,Phone,0917277659,True,True
CNT0000527,CUS0000223,Email,sarah98@example.com,False,True
CNT0000528,CUS0000224,Phone,0618323211,True,True
CNT0000529,CUS0000224,Email,wardkathryn@example.com,False,True
CNT0000530,CUS0000224,LINE,@bgomez,False,False
CNT0000531,CUS0000225,Phone,0698901332,True,True
CNT0000532,CUS0000225,Email,walkerkevin@example.org,False,True
CNT0000533,CUS0000225,LINE,@wilkinsnathaniel,False,False
CNT0000534,CUS0000226,Phone,0922479078,True,True
CNT0000535,CUS0000226,Email,alicia09@example.com,False,False
CNT0000536,CUS0000227,Phone,0922225931,True,True
CNT0000537,CUS0000227,Email,weisspatrick@example.net,False,False
CNT0000538,CUS0000228,Phone,0835842061,True,True
CNT0000539,CUS0000228,Email,xcampbell@example.net,False,True
CNT0000540,CUS0000229,Phone,0817654313,True,True
CNT0000541,CUS0000229,Email,gallegoscassandra@example.org,False,True
CNT0000542,CUS0000230,Phone,0949363337,True,True
CNT0000543,CUS0000230,Email,agalvan@example.net,False,True
CNT0000544,CUS0000231,Phone,0824019030,True,True
CNT0000545,CUS0000231,Email,phillipsshaun@example.org,False,False
CNT0000546,CUS0000231,LINE,@allison44,False,False
CNT0000547,CUS0000232,Phone,0627026265,True,True
CNT0000548,CUS0000232,Email,ewhite@example.org,False,True
CNT0000549,CUS0000232,LINE,@robertomarshall,False,False
CNT0000550,CUS0000233,Phone,0981540411,True,True
CNT0000551,CUS0000233,Email,john72@example.com,False,True
CNT0000552,CUS0000233,LINE,@youngmiguel,False,False
CNT0000553,CUS0000234,Phone,0899230942,True,True
CNT0000554,CUS0000234,Email,nhughes@example.net,False,False
CNT0000555,CUS0000235,Phone,0844173093,True,True
CNT0000556,CUS0000235,Email,timothybryant@example.org,False,True
CNT0000557,CUS0000236,Phone,0851568842,True,True
CNT0000558,CUS0000236,Email,michaelstokes@example.org,False,True
CNT0000559,CUS0000236,LINE,@mitchellolson,False,False
CNT0000560,CUS0000237,Phone,0671918865,True,True
CNT0000561,CUS0000237,Email,murillosamantha@example.com,False,True
CNT0000562,CUS0000238,Phone,0693085168,True,True
CNT0000563,CUS0000238,Email,dianalove@example.net,False,True
CNT0000564,CUS0000238,LINE,@bpoole,False,False
CNT0000565,CUS0000239,Phone,0830342002,True,True
CNT0000566,CUS0000239,Email,stephanieali@example.net,False,True
CNT0000567,CUS0000239,LINE,@henry13,False,False
CNT0000568,CUS0000240,Phone,0916699970,True,True
CNT0000569,CUS0000240,Email,juliebell@example.org,False,False
CNT0000570,CUS0000240,LINE,@scott20,False,False
CNT0000571,CUS0000241,Phone,0622097579,True,True
CNT0000572,CUS0000241,LINE,@kwhite,False,False
CNT0000573,CUS0000242,Phone,0971440866,True,True
CNT0000574,CUS0000242,LINE,@zford,False,False
CNT0000575,CUS0000243,Phone,0877992289,True,True
CNT0000576,CUS0000243,Email,franklin32@example.com,False,True
CNT0000577,CUS0000244,Phone,0868803830,True,True
CNT0000578,CUS0000244,Email,williamsbrooke@example.org,False,False
CNT0000579,CUS0000245,Phone,0944599793,True,True
CNT0000580,CUS0000245,Email,edward26@example.com,False,True
CNT0000581,CUS0000245,LINE,@rflores,False,False
CNT0000582,CUS0000246,Phone,0699029731,True,True
CNT0000583,CUS0000246,Email,ymcdowell@example.com,False,True
CNT0000584,CUS0000247,Phone,0888374617,True,True
CNT0000585,CUS0000247,Email,shawnsweeney@example.net,False,True
CNT0000586,CUS0000247,LINE,@deborah07,False,False
CNT0000587,CUS0000248,Phone,0970946590,True,True
CNT0000588,CUS0000248,LINE,@burgessvalerie,False,False
CNT0000589,CUS0000249,Phone,0937301602,True,True
CNT0000590,CUS0000249,Email,tiffany25@example.net,False,True
CNT0000591,CUS0000249,LINE,@khernandez,False,False
CNT0000592,CUS0000250,Phone,0827679029,True,True
CNT0000593,CUS0000250,Email,cynthiahess@example.com,False,True
CNT0000594,CUS0000251,Phone,0983365938,True,True
CNT0000595,CUS0000251,Email,amy52@example.org,False,True
CNT0000596,CUS0000251,LINE,@laura29,False,False
CNT0000597,CUS0000252,Phone,0694680005,True,True
CNT0000598,CUS0000253,Phone,0825091761,True,True
CNT0000599,CUS0000253,Email,codykemp@example.com,False,True
CNT0000600,CUS0000254,Phone,0984300447,True,True
CNT0000601,CUS0000254,Email,robert79@example.net,False,True
CNT0000602,CUS0000254,LINE,@colemartinez,False,False
CNT0000603,CUS0000255,Phone,0680721540,True,True
CNT0000604,CUS0000255,Email,kelseyfoster@example.net,False,True
CNT0000605,CUS0000256,Phone,0994605561,True,True
CNT0000606,CUS0000256,Email,gregoryedwards@example.com,False,True
CNT0000607,CUS0000256,LINE,@cameron24,False,False
CNT0000608,CUS0000257,Phone,0679178505,True,True
CNT0000609,CUS0000257,Email,meganayala@example.com,False,True
CNT0000610,CUS0000257,LINE,@lrichard,False,False
CNT0000611,CUS0000258,Phone,0946752833,True,True
CNT0000612,CUS0000258,Email,jonessean@example.org,False,True
CNT0000613,CUS0000259,Phone,0612450804,True,True
CNT0000614,CUS0000259,Email,andrew48@example.net,False,False
CNT0000615,CUS0000259,LINE,@erica02,False,False
CNT0000616,CUS0000260,Phone,0644571196,True,True
CNT0000617,CUS0000260,Email,samanthamaxwell@example.net,False,True
CNT0000618,CUS0000261,Phone,0698424311,True,True
CNT0000619,CUS0000261,Email,rickey30@example.com,False,True
CNT0000620,CUS0000262,Phone,0927388417,True,True
CNT0000621,CUS0000262,Email,elizabeth18@example.org,False,True
CNT0000622,CUS0000263,Phone,0853949602,True,True
CNT0000623,CUS0000263,Email,timothy15@example.org,False,True
CNT0000624,CUS0000264,Phone,0883897531,True,True
CNT0000625,CUS0000264,Email,xharvey@example.org,False,True
CNT0000626,CUS0000265,Phone,0814833435,True,True
CNT0000627,CUS0000265,Email,ryan24@example.org,False,True
CNT0000628,CUS0000265,LINE,@bryantjuan,False,False
CNT0000629,CUS0000266,Phone,0877044081,True,True
CNT0000630,CUS0000266,Email,samantha55@example.org,False,True
CNT0000631,CUS0000266,LINE,@scott71,False,False
CNT0000632,CUS0000267,Phone,0640784275,True,True
CNT0000633,CUS0000267,Email,richard29@example.org,False,False
CNT0000634,CUS0000267,LINE,@sgonzalez,False,False
CNT0000635,CUS0000268,Phone,0988032428,True,True
CNT0000636,CUS0000268,Email,mgreer@example.net,False,True
CNT0000637,CUS0000269,Phone,0896226645,True,True
CNT0000638,CUS0000269,LINE,@anthonybishop,False,False
CNT0000639,CUS0000270,Phone,0934222185,True,True
CNT0000640,CUS0000270,Email,jenniferboyd@example.net,False,True
CNT0000641,CUS0000270,LINE,@courtney00,False,False
CNT0000642,CUS0000271,Phone,0845097409,True,True
CNT0000643,CUS0000271,Email,nmcdonald@example.com,False,True
CNT0000644,CUS0000272,Phone,0690470147,True,True
CNT0000645,CUS0000272,Email,imolina@example.com,False,True
CNT0000646,CUS0000272,LINE,@harrisjoseph,False,False
CNT0000647,CUS0000273,Phone,0990894805,True,True
CNT0000648,CUS0000273,Email,joanfernandez@example.net,False,True
CNT0000649,CUS0000274,Phone,0634826160,True,True
CNT0000650,CUS0000274,Email,xturner@example.net,False,True
CNT0000651,CUS0000274,LINE,@cynthia41,False,False
CNT0000652,CUS0000275,Phone,0811382856,True,True
CNT0000653,CUS0000275,Email,rachelmartinez@example.org,False,True
CNT0000654,CUS0000275,LINE,@browland,False,False
CNT0000655,CUS0000276,Phone,0927378534,True,True
CNT0000656,CUS0000276,Email,atkinsonjoseph@example.com,False,True
CNT0000657,CUS0000276,LINE,@zacharyrowe,False,False
CNT0000658,CUS0000277,Phone,0986991297,True,True
CNT0000659,CUS0000277,Email,matthewmcgrath@example.com,False,True
CNT0000660,CUS0000278,Phone,0966394616,True,True
CNT0000661,CUS0000278,Email,alexandra60@example.com,False,True
CNT0000662,CUS0000279,Phone,0665366655,True,True
CNT0000663,CUS0000279,Email,rubioamy@example.com,False,True
CNT0000664,CUS0000280,Phone,0677655179,True,True
CNT0000665,CUS0000280,Email,sweber@example.net,False,True
CNT0000666,CUS0000281,Phone,0942533964,True,True
CNT0000667,CUS0000281,Email,troyparks@example.net,False,True
CNT0000668,CUS0000281,LINE,@michael47,False,False
CNT0000669,CUS0000282,Phone,0821377079,True,True
CNT0000670,CUS0000282,Email,mary75@example.org,False,True
CNT0000671,CUS0000283,Phone,0949902822,True,True
CNT0000672,CUS0000283,Email,dsantos@example.org,False,True
CNT0000673,CUS0000284,Phone,0950052948,True,True
CNT0000674,CUS0000284,Email,sarahterry@example.org,False,True
CNT0000675,CUS0000285,Phone,0844857499,True,True
CNT0000676,CUS0000285,Email,johnwaller@example.org,False,True
CNT0000677,CUS0000286,Phone,0962191792,True,True
CNT0000678,CUS0000286,Email,cory83@example.net,False,True
CNT0000679,CUS0000286,LINE,@clintonwalker,False,False
CNT0000680,CUS0000287,Phone,0861269910,True,True
CNT0000681,CUS0000287,Email,brandon18@example.net,False,True
CNT0000682,CUS0000288,Phone,0836810814,True,True
CNT0000683,CUS0000288,Email,kylesmith@example.net,False,True
CNT0000684,CUS0000288,LINE,@robertperkins,False,False
CNT0000685,CUS0000289,Phone,0979274502,True,True
CNT0000686,CUS0000289,LINE,@jackwilliams,False,False
CNT0000687,CUS0000290,Phone,0620307424,True,True
CNT0000688,CUS0000290,Email,agordon@example.org,False,True
CNT0000689,CUS0000290,LINE,@whicks,False,False
CNT0000690,CUS0000291,Phone,0947446535,True,True
CNT0000691,CUS0000292,Phone,0852686197,True,True
CNT0000692,CUS0000292,Email,john02@example.org,False,True
CNT0000693,CUS0000293,Phone,0950842966,True,True
CNT0000694,CUS0000293,LINE,@taylor15,False,False
CNT0000695,CUS0000294,Phone,0910994574,True,True
CNT0000696,CUS0000294,Email,travis30@example.org,False,True
CNT0000697,CUS0000294,LINE,@boydbrian,False,False
CNT0000698,CUS0000295,Phone,0811042268,True,True
CNT0000699,CUS0000295,Email,james07@example.org,False,True
CNT0000700,CUS0000296,Phone,0943420506,True,True
CNT0000701,CUS0000297,Phone,0662729289,True,True
CNT0000702,CUS0000297,Email,robersonanna@example.net,False,False
CNT0000703,CUS0000297,LINE,@adam68,False,False
CNT0000704,CUS0000298,Phone,0978658551,True,True
CNT0000705,CUS0000298,LINE,@burtonduane,False,False
CNT0000706,CUS0000299,Phone,0962216951,True,True
CNT0000707,CUS0000299,Email,kristen96@example.com,False,True
CNT0000708,CUS0000300,Phone,0638369857,True,True
CNT0000709,CUS0000300,Email,perkinssarah@example.org,False,True
CNT0000710,CUS0000300,LINE,@taylor03,False,False
CNT0000711,CUS0000301,Phone,0668665524,True,True
CNT0000712,CUS0000301,Email,msimpson@example.com,False,True
CNT0000713,CUS0000301,LINE,@amyrodriguez,False,False
CNT0000714,CUS0000302,Phone,0998594008,True,True
CNT0000715,CUS0000302,Email,shane93@example.com,False,True
CNT0000716,CUS0000302,LINE,@moranvalerie,False,False
CNT0000717,CUS0000303,Phone,0822223411,True,True
CNT0000718,CUS0000303,Email,petersonamanda@example.org,False,True
CNT0000719,CUS0000304,Phone,0897843633,True,True
CNT0000720,CUS0000305,Phone,0941445587,True,True
CNT0000721,CUS0000305,Email,markjohnson@example.com,False,True
CNT0000722,CUS0000306,Phone,0945565255,True,True
CNT0000723,CUS0000306,LINE,@marysnyder,False,False
CNT0000724,CUS0000307,Phone,0841287754,True,True
CNT0000725,CUS0000307,Email,tball@example.org,False,True
CNT0000726,CUS0000307,LINE,@paulochoa,False,False
CNT0000727,CUS0000308,Phone,0883567798,True,True
CNT0000728,CUS0000308,Email,franciscarolyn@example.net,False,True
CNT0000729,CUS0000308,LINE,@vcarroll,False,False
CNT0000730,CUS0000309,Phone,0897316915,True,True
CNT0000731,CUS0000310,Phone,0826819147,True,True
CNT0000732,CUS0000310,Email,lsanchez@example.org,False,True
CNT0000733,CUS0000310,LINE,@nhill,False,False
CNT0000734,CUS0000311,Phone,0614633187,True,True
CNT0000735,CUS0000311,Email,patrick04@example.com,False,True
CNT0000736,CUS0000311,LINE,@lewissabrina,False,False
CNT0000737,CUS0000312,Phone,0867956390,True,True
CNT0000738,CUS0000312,Email,xconner@example.net,False,True
CNT0000739,CUS0000313,Phone,0972475382,True,True
CNT0000740,CUS0000313,Email,starkdonna@example.org,False,False
CNT0000741,CUS0000313,LINE,@ortizwilliam,False,False
CNT0000742,CUS0000314,Phone,0646706860,True,True
CNT0000743,CUS0000314,Email,lramsey@example.org,False,False
CNT0000744,CUS0000315,Phone,0920351642,True,True
CNT0000745,CUS0000315,Email,harrisonmichael@example.com,False,True
CNT0000746,CUS0000316,Phone,0997581761,True,True
CNT0000747,CUS0000316,Email,flowersangela@example.org,False,True
CNT0000748,CUS0000316,LINE,@wilkinsmark,False,False
CNT0000749,CUS0000317,Phone,0935487495,True,True
CNT0000750,CUS0000317,Email,hendersondavid@example.com,False,False
CNT0000751,CUS0000318,Phone,0969752748,True,True
CNT0000752,CUS0000318,Email,qwilson@example.net,False,True
CNT0000753,CUS0000319,Phone,0917889859,True,True
CNT0000754,CUS0000319,Email,dennisstacy@example.com,False,True
CNT0000755,CUS0000319,LINE,@ashley34,False,False
CNT0000756,CUS0000320,Phone,0873750393,True,True
CNT0000757,CUS0000320,Email,mcconnellsylvia@example.org,False,True
CNT0000758,CUS0000321,Phone,0933482252,True,True
CNT0000759,CUS0000321,Email,amy74@example.net,False,True
CNT0000760,CUS0000322,Phone,0877331001,True,True
CNT0000761,CUS0000322,Email,johnnyhill@example.net,False,True
CNT0000762,CUS0000322,LINE,@zwallace,False,False
CNT0000763,CUS0000323,Phone,0975421416,True,True
CNT0000764,CUS0000323,Email,jennifer33@example.com,False,False
CNT0000765,CUS0000323,LINE,@jillyork,False,False
CNT0000766,CUS0000324,Phone,0980558403,True,True
CNT0000767,CUS0000324,Email,barronjennifer@example.net,False,True
CNT0000768,CUS0000325,Phone,0833844680,True,True
CNT0000769,CUS0000325,Email,brittany66@example.com,False,False
CNT0000770,CUS0000326,Phone,0839674594,True,True
CNT0000771,CUS0000326,Email,moorejill@example.org,False,True
CNT0000772,CUS0000326,LINE,@dawnwade,False,False
CNT0000773,CUS0000327,Phone,0633125687,True,True
CNT0000774,CUS0000327,Email,jeremy21@example.com,False,True
CNT0000775,CUS0000328,Phone,0926089872,True,True
CNT0000776,CUS0000328,Email,davisphillip@example.net,False,True
CNT0000777,CUS0000329,Phone,0863999839,True,True
CNT0000778,CUS0000329,Email,donna34@example.com,False,True
CNT0000779,CUS0000330,Phone,0666479588,True,True
CNT0000780,CUS0000330,Email,parkteresa@example.net,False,True
CNT0000781,CUS0000331,Phone,0957891039,True,True
CNT0000782,CUS0000331,Email,max24@example.net,False,True
CNT0000783,CUS0000331,LINE,@wstone,False,False
CNT0000784,CUS0000332,Phone,0620683019,True,True
CNT0000785,CUS0000332,LINE,@lsummers,False,False
CNT0000786,CUS0000333,Phone,0631895286,True,True
CNT0000787,CUS0000333,Email,lopezbrian@example.com,False,True
CNT0000788,CUS0000333,LINE,@bwilkinson,False,False
CNT0000789,CUS0000334,Phone,0987352030,True,True
CNT0000790,CUS0000334,Email,james63@example.org,False,True
CNT0000791,CUS0000334,LINE,@jrivera,False,False
CNT0000792,CUS0000335,Phone,0923973095,True,True
CNT0000793,CUS0000335,Email,ngates@example.org,False,False
CNT0000794,CUS0000335,LINE,@zmendoza,False,False
CNT0000795,CUS0000336,Phone,0883996388,True,True
CNT0000796,CUS0000336,Email,ichavez@example.org,False,False
CNT0000797,CUS0000336,LINE,@vgomez,False,False
CNT0000798,CUS0000337,Phone,0611492964,True,True
CNT0000799,CUS0000337,LINE,@kennethwalsh,False,False
CNT0000800,CUS0000338,Phone,0981313772,True,True
CNT0000801,CUS0000339,Phone,0685349647,True,True
CNT0000802,CUS0000339,LINE,@gomezchristina,False,False
CNT0000803,CUS0000340,Phone,0842977292,True,True
CNT0000804,CUS0000340,Email,fnunez@example.net,False,True
CNT0000805,CUS0000341,Phone,0610662077,True,True
CNT0000806,CUS0000341,Email,mariarobinson@example.com,False,True
CNT0000807,CUS0000342,Phone,0949337539,True,True
CNT0000808,CUS0000342,Email,jpeterson@example.net,False,True
CNT0000809,CUS0000343,Phone,0611240127,True,True
CNT0000810,CUS0000343,LINE,@bwilliams,False,False
CNT0000811,CUS0000344,Phone,0984609057,True,True
CNT0000812,CUS0000344,Email,kgarcia@example.com,False,True
CNT0000813,CUS0000344,LINE,@nicolewright,False,False
CNT0000814,CUS0000345,Phone,0935933333,True,True
CNT0000815,CUS0000345,Email,karadiaz@example.com,False,True
CNT0000816,CUS0000346,Phone,0667684644,True,True
CNT0000817,CUS0000346,Email,kevin32@example.com,False,True
CNT0000818,CUS0000347,Phone,0639335670,True,True
CNT0000819,CUS0000347,Email,johnsonchristopher@example.org,False,True
CNT0000820,CUS0000348,Phone,0915113334,True,True
CNT0000821,CUS0000348,Email,shellychung@example.net,False,True
CNT0000822,CUS0000349,Phone,0985504241,True,True
CNT0000823,CUS0000349,Email,stevensmaria@example.com,False,True
CNT0000824,CUS0000349,LINE,@hallkyle,False,False
CNT0000825,CUS0000350,Phone,0971795929,True,True
CNT0000826,CUS0000350,Email,brendawright@example.org,False,True
CNT0000827,CUS0000350,LINE,@jennifer99,False,False
CNT0000828,CUS0000351,Phone,0827430513,True,True
CNT0000829,CUS0000351,Email,zoelopez@example.net,False,True
CNT0000830,CUS0000352,Phone,0892439076,True,True
CNT0000831,CUS0000352,Email,sarah10@example.net,False,True
CNT0000832,CUS0000353,Phone,0946795620,True,True
CNT0000833,CUS0000353,Email,suarezsteven@example.net,False,True
