lead_id,lead_source,customer_id,lead_full_name,phone,email,interested_product_id,owner_employee_id,status,created_at,score
LED000196,Cold Call,CUS0008923,,0968267560,shannonpatton@example.org,PRD-WL04,EMP00174,Contacted,2025-12-19T21:52:00,79
LED000197,Web Form,CUS0000274,,0885622193,steven91@example.com,PRD-LN02,EMP00299,New,2025-08-14T13:27:00,21
LED000198,Web Form,,สัญชาน สุวรรณหงษ์,0811225938,howardsamantha@example.com,PRD-WL04,EMP00089,Converted,2025-06-18T11:32:00,23
LED000199,Cold Call,,เกษมชัย ราชมณี,0880816210,suzanne49@example.net,PRD-DC01,EMP00118,Qualified,2025-12-11T14:50:00,12
LED000200,Campaign,CUS0003249,,0933059677,victormclaughlin@example.org,PRD-WL01,EMP00428,New,2025-09-26T20:50:00,98
LED000201,Campaign,CUS0001428,,0884151915,brendasawyer@example.org,PRD-CC04,EMP00410,Converted,2025-05-19T01:37:00,71
LED000202,Campaign,CUS0007828,,0615774625,williamsamanda@example.org,PRD-LN01,EMP00358,Disqualified,2025-01-26T05:57:00,10
LED000203,Branch Walk-in,CUS0006017,,0983269574,hgill@example.org,PRD-FD02,EMP00204,Qualified,2026-03-11T02:50:00,21
LED000204,Campaign,CUS0008740,,0848840874,gabriel54@example.net,PRD-WL03,EMP00131,Contacted,2025-07-16T11:27:00,36
LED000205,Referral,CUS0003130,,0965584618,stonesandra@example.com,PRD-SAV01,EMP00193,Converted,2025-10-27T18:13:00,7
LED000206,Referral,CUS0004124,,0996995294,timothyjohnson@example.org,PRD-LN03,EMP00181,New,2025-06-16T11:08:00,57
LED000207,Referral,CUS0006863,,0925103772,jon36@example.org,PRD-WL02,EMP00150,New,2025-11-01T06:43:00,24
LED000208,Campaign,CUS0002882,,0824427331,lisasellers@example.net,PRD-IN02,EMP00306,Qualified,2025-09-25T19:14:00,78
LED000209,Web Form,CUS0006316,,0817635849,maria93@example.org,PRD-CC04,EMP00100,Converted,2025-07-04T11:21:00,2
LED000210,Referral,,เพทาย บินดี,0670781610,anelson@example.com,PRD-WL03,EMP00146,New,2026-04-21T17:27:00,86
LED000211,Campaign,,พลานุช ธนรักษ์,0687176552,christopher92@example.com,PRD-WL04,EMP00063,New,2025-12-16T17:10:00,53
LED000212,Branch Walk-in,,นันทิกานต์ เนื่องนนท์,0635735242,odecker@example.net,PRD-DC02,EMP00109,Contacted,2025-07-11T23:18:00,98
LED000213,Web Form,CUS0006180,,0912629177,cynthia20@example.net,PRD-CC01,EMP00479,Converted,2026-02-10T13:10:00,98
LED000214,Campaign,CUS0001290,,0622498015,edward20@example.org,PRD-WL02,EMP00393,Disqualified,2025-04-17T20:39:00,45
LED000215,Branch Walk-in,CUS0008415,,0693575052,jamiesampson@example.net,PRD-CC04,EMP00463,Converted,2025-03-22T12:51:00,12
LED000216,Referral,,ซูไรดา นิลเสนา,0830036372,shannonparker@example.org,PRD-DC02,EMP00458,New,2026-03-28T22:22:00,2
LED000217,Cold Call,CUS0007505,,0951045910,stacy60@example.org,PRD-DC01,EMP00262,Converted,2025-10-15T05:25:00,58
LED000218,Web Form,CUS0003923,,0940708764,jenniferconner@example.org,PRD-WL04,EMP00394,Disqualified,2026-03-04T02:24:00,62
LED000219,Partner,CUS0004563,,0999727021,lynncameron@example.org,PRD-LN02,EMP00413,New,2025-08-21T04:45:00,75
LED000220,Partner,,อินทรีย์ นามขำ,0880249790,peter37@example.net,PRD-WL02,EMP00230,Qualified,2026-02-13T13:48:00,31
LED000221,Campaign,CUS0003200,,0829889659,christopheralexander@example.com,PRD-DC01,EMP00134,Qualified,2025-07-23T06:32:00,77
LED000222,Referral,CUS0003533,,0813384925,barberjulia@example.net,PRD-CC04,EMP00272,Converted,2026-02-15T22:07:00,95
LED000223,Partner,CUS0000601,,0837370521,toddpineda@example.net,PRD-CC03,EMP00082,Qualified,2025-02-18T14:30:00,66
LED000224,Branch Walk-in,,หล้า จันอ้น,0890295568,ehampton@example.net,PRD-LN02,EMP00401,Contacted,2026-04-06T01:29:00,98
LED000225,Referral,,นพรัตน์ ดวงทับทิม,0980252917,erin84@example.com,PRD-DC02,EMP00474,Disqualified,2025-02-08T04:02:00,97
LED000226,Campaign,CUS0003714,,0880750909,catherineclark@example.net,PRD-IN01,EMP00002,Qualified,2025-01-19T10:54:00,58
LED000227,Partner,CUS0001502,,0866617166,contrerasrobert@example.org,PRD-CC04,EMP00186,Disqualified,2025-06-18T22:44:00,10
LED000228,Partner,CUS0006353,,0966375759,christopher00@example.net,PRD-IN02,EMP00224,Converted,2026-02-05T06:33:00,22
LED000229,Web Form,CUS0007510,,0884063239,craig08@example.org,PRD-WL02,EMP00149,Contacted,2025-03-06T04:23:00,70
LED000230,Partner,CUS0007491,,0637167108,aking@example.org,PRD-FD01,EMP00019,Converted,2025-08-11T05:53:00,12
LED000231,Cold Call,CUS0009693,,0964882285,wgallagher@example.org,PRD-CC03,EMP00376,Contacted,2026-04-18T19:24:00,47
LED000232,Partner,,อาซือมะ ติระคมน์,0869524196,bduke@example.com,PRD-DG02,EMP00226,Converted,2026-01-17T00:18:00,91
LED000233,Web Form,CUS0006041,,0962038244,michael34@example.com,PRD-SAV01,EMP00225,Converted,2025-10-07T15:34:00,100
LED000234,Branch Walk-in,,วิชชากร ถาวรรัตน,0876252168,leslieanderson@example.org,PRD-SAL01,EMP00083,New,2025-03-08T08:13:00,66
LED000235,Cold Call,,อชิตะวีร์ นิละทัต,0917677039,amy30@example.org,PRD-LN04,EMP00455,New,2025-02-18T19:00:00,31
LED000236,Branch Walk-in,,อดิสรณ์ ศิวะวรเวท,0911522943,hendersonmichael@example.org,PRD-DC01,EMP00196,Contacted,2025-02-21T15:57:00,24
LED000237,Partner,CUS0003138,,0655150821,mcneilpeter@example.org,PRD-FD03,EMP00211,Disqualified,2026-03-13T08:05:00,11
LED000238,Branch Walk-in,,จีราภรณ์ ตันเผ่า,0838219931,thompsonautumn@example.net,PRD-DC02,EMP00361,Contacted,2025-11-05T11:23:00,60
LED000239,Cold Call,CUS0007191,,0689349038,anthonygray@example.com,PRD-CC01,EMP00342,New,2025-08-19T02:00:00,34
LED000240,Web Form,CUS0002585,,0681293827,hlam@example.net,PRD-SAL01,EMP00083,Qualified,2026-02-18T12:41:00,31
LED000241,Campaign,CUS0009841,,0951704148,ovelasquez@example.net,PRD-DG02,EMP00312,Converted,2025-08-20T12:13:00,82
LED000242,Referral,,สุธาวี แต้กุล,0679979307,msims@example.net,PRD-LN01,EMP00299,Contacted,2025-08-01T21:22:00,72
LED000243,Referral,,สนั่น ทองเนื้อดี,0944612601,kimberly53@example.org,PRD-DC01,EMP00195,Disqualified,2025-07-19T08:53:00,26
LED000244,Web Form,CUS0002544,,0854419006,jevans@example.net,PRD-WL01,EMP00061,Contacted,2025-03-28T10:48:00,100
LED000245,Web Form,,ภารวี แจ้งสว่าง,0846083149,brettvasquez@example.com,PRD-DG01,EMP00465,New,2025-11-25T19:54:00,49
LED000246,Cold Call,CUS0001716,,0645345738,stacie10@example.net,PRD-WL02,EMP00173,Converted,2025-06-07T00:41:00,6
LED000247,Partner,CUS0005218,,0654396317,cmorales@example.net,PRD-IN01,EMP00055,Contacted,2025-07-29T16:18:00,46
LED000248,Partner,,จักรีรัตน์ เขียวขุ้ย,0615161978,anthony43@example.org,PRD-DG01,EMP00196,Converted,2025-09-30T03:13:00,95
LED000249,Cold Call,CUS0004067,,0653768800,kristiewalker@example.com,PRD-FD01,EMP00269,Contacted,2025-09-04T10:31:00,57
LED000250,Partner,CUS0009969,,0873770247,stephanie83@example.com,PRD-CUR01,EMP00118,Qualified,2026-04-04T03:25:00,96
LED000251,Branch Walk-in,CUS0005365,,0666433482,bryan50@example.net,PRD-FD02,EMP00177,Contacted,2025-08-19T18:36:00,12
LED000252,Partner,,วิกิจ เขียวอ่อน,0982401941,bfaulkner@example.net,PRD-IN01,EMP00446,Qualified,2026-03-16T09:32:00,90
LED000253,Partner,CUS0002948,,0630999239,daviswilliam@example.net,PRD-SAL01,EMP00180,New,2025-12-20T12:02:00,76
LED000254,Referral,,รมิตา ทวีเดช,0930531854,yhaney@example.com,PRD-CC04,EMP00048,New,2026-02-11T14:54:00,9
LED000255,Referral,,จรรยพร ตันตราจิณ,0845933652,zmadden@example.org,PRD-IN01,EMP00396,Disqualified,2026-01-30T18:40:00,90
LED000256,Branch Walk-in,CUS0000488,,0686526813,fross@example.org,PRD-DC02,EMP00137,Disqualified,2026-02-26T03:25:00,36
LED000257,Web Form,CUS0009388,,0633119805,lisafreeman@example.net,PRD-WL03,EMP00169,Contacted,2026-03-01T18:28:00,39
LED000258,Campaign,,จำรัส ศิวะวรเวท,0629396512,hansonandrew@example.net,PRD-CC03,EMP00005,Disqualified,2025-06-10T10:22:00,99
LED000259,Partner,CUS0001251,,0850040300,wwalters@example.com,PRD-LN01,EMP00178,Qualified,2025-12-05T12:48:00,92
LED000260,Partner,CUS0006058,,0885596451,michael02@example.net,PRD-CC02,EMP00146,Disqualified,2025-01-21T18:23:00,17
LED000261,Campaign,CUS0009003,,0963860280,wendypineda@example.org,PRD-LN03,EMP00262,Contacted,2025-03-18T22:08:00,13
LED000262,Partner,CUS0003664,,0942918879,jenniferbrown@example.com,PRD-SAV02,EMP00378,Qualified,2025-01-10T09:41:00,47
LED000263,Web Form,CUS0000274,,0643281563,jason67@example.com,PRD-FD02,EMP00067,Qualified,2025-06-11T22:40:00,49
LED000264,Campaign,CUS0005796,,0820553266,fwoodard@example.org,PRD-CC01,EMP00019,New,2025-03-17T19:58:00,0
LED000265,Campaign,,สุธินันท์ ยาปะโลหิต,0645817815,mosslisa@example.net,PRD-LN03,EMP00172,New,2025-11-18T02:24:00,98
LED000266,Referral,,กวีฉัฏฐ ดำริห์ชอบ,0670064165,scott13@example.com,PRD-FD03,EMP00392,Disqualified,2025-11-19T09:07:00,59
LED000267,Web Form,CUS0008942,,0834990349,matthewgregory@example.net,PRD-SAV01,EMP00235,Qualified,2025-09-20T16:01:00,39
LED000268,Campaign,CUS0009998,,0677439696,andersonleroy@example.net,PRD-SAV02,EMP00173,New,2025-07-16T02:30:00,68
LED000269,Branch Walk-in,,ปิยวัจน์ ถนัดเดินข่าว,0851567670,efernandez@example.net,PRD-WL04,EMP00054,New,2026-03-07T09:10:00,69
LED000270,Referral,CUS0000223,,0664012394,rrodriguez@example.org,PRD-SAL01,EMP00193,Qualified,2025-05-11T06:22:00,39
LED000271,Branch Walk-in,,นิรันดร์ ซูสารอ,0651838205,wendy02@example.com,PRD-WL02,EMP00079,Converted,2025-01-10T18:25:00,79
LED000272,Campaign,,เขียว นพคเชนทร์,0838469048,ejohnson@example.net,PRD-LN04,EMP00098,New,2025-11-24T21:16:00,30
LED000273,Campaign,CUS0003137,,0662008967,austinapril@example.org,PRD-CC03,EMP00003,Qualified,2026-02-16T01:37:00,66
LED000274,Web Form,,ราณี ไทไชโย,0630098415,sean36@example.net,PRD-WL04,EMP00315,Qualified,2025-09-06T11:11:00,66
LED000275,Campaign,CUS0002176,,0861530839,patricia99@example.net,PRD-DC01,EMP00476,Contacted,2025-08-25T23:06:00,84
LED000276,Campaign,,สุรการณ์ อุ่นอก,0681102634,westcarl@example.org,PRD-IN01,EMP00357,Converted,2025-10-18T07:57:00,65
LED000277,Partner,,เสรี ทองสีไพล,0983494692,harringtonjonathan@example.org,PRD-DG01,EMP00344,Contacted,2025-09-04T04:38:00,94
LED000278,Campaign,,ธนกิตต์ หนักแน่น,0970075991,jasonramos@example.com,PRD-FD02,EMP00226,Contacted,2025-09-06T00:32:00,73
LED000279,Referral,,สมพิศ ศรีอุ่น,0978503434,patrick00@example.net,PRD-WL04,EMP00097,Contacted,2025-05-04T21:02:00,0
LED000280,Web Form,,ภูวิช โพธิสัตย์,0681121069,zcooper@example.net,PRD-DG01,EMP00015,Qualified,2025-03-02T11:00:00,35
LED000281,Web Form,CUS0001236,,0883165769,jimmy47@example.net,PRD-CC04,EMP00045,New,2025-04-29T19:24:00,56
LED000282,Web Form,CUS0004067,,0994389806,jared11@example.com,PRD-CC02,EMP00326,Contacted,2025-06-03T14:38:00,8
LED000283,Partner,,พรปราณี ดิสกะประกาย,0956719044,doylekevin@example.org,PRD-WL01,EMP00089,New,2026-01-07T12:10:00,34
LED000284,Web Form,CUS0002014,,0928237606,brett80@example.net,PRD-LN03,EMP00413,Contacted,2026-01-05T03:01:00,1
LED000285,Branch Walk-in,,ภาสวุฒิ บุนยะตีรณะ,0891331428,huntalexis@example.com,PRD-FD02,EMP00139,Converted,2025-06-20T14:37:00,14
LED000286,Cold Call,,มะลีวัลย์ นุ่มกัน,0655784290,ehawkins@example.org,PRD-SAV02,EMP00072,Contacted,2025-07-23T07:41:00,50
LED000287,Cold Call,,เกียรติก้อง วะคีมัน,0656911068,xwilliams@example.net,PRD-SAL01,EMP00441,Converted,2025-05-29T19:20:00,95
LED000288,Cold Call,CUS0009104,,0833279366,jody46@example.com,PRD-IN01,EMP00138,Qualified,2025-04-02T13:25:00,57
LED000289,Campaign,CUS0004349,,0980034042,ucompton@example.net,PRD-LN04,EMP00157,Converted,2025-03-24T02:14:00,26
LED000290,Cold Call,,ศรลักษณ์ บุญบำรุง,0886531858,thorntonjoseph@example.org,PRD-WL04,EMP00150,New,2025-03-10T05:03:00,58
LED000291,Branch Walk-in,,ณิชาภัทร ถนอมกุลบุตร,0878646257,jenniferrose@example.org,PRD-WL03,EMP00194,Qualified,2025-11-29T22:28:00,4
LED000292,Cold Call,CUS0007527,,0616299888,thomascantu@example.com,PRD-SAL01,EMP00357,Qualified,2025-03-10T16:55:00,37
LED000293,Campaign,CUS0008787,,0829966436,deborahmontgomery@example.net,PRD-WL03,EMP00490,Disqualified,2025-11-08T02:39:00,23
LED000294,Web Form,,สุภาพร ถนอมพล,0810585782,tracy67@example.org,PRD-WL03,EMP00302,Contacted,2025-01-24T01:42:00,13
LED000295,Partner,,เทพณรงค์ ไทยแท้,0993273911,bruce73@example.com,PRD-WL04,EMP00199,Converted,2025-04-10T00:55:00,59
LED000296,Cold Call,,เพชรมณี ดาบเงิน,0958010013,edwardfitzgerald@example.net,PRD-LN04,EMP00292,Disqualified,2025-12-21T15:12:00,13
LED000297,Cold Call,CUS0004429,,0843836998,hughesjonathan@example.net,PRD-LN04,EMP00013,Converted,2025-12-16T12:39:00,70
LED000298,Referral,,ธมน ถมังรักษสัตว์,0914985801,zsmith@example.com,PRD-FD01,EMP00493,Qualified,2025-07-25T23:32:00,33
LED000299,Referral,,ปิยนาฎ ติระคมน์,0968184170,ablackburn@example.com,PRD-CC01,EMP00343,New,2025-02-27T20:41:00,90
LED000300,Campaign,CUS0005462,,0886977656,robert68@example.com,PRD-DC01,EMP00202,Converted,2025-07-14T03:01:00,99
LED000301,Branch Walk-in,CUS0004983,,0859261982,jeffrey62@example.org,PRD-LN03,EMP00486,Converted,2025-04-08T05:03:00,82
LED000302,Referral,CUS0000874,,0952666588,sheppardjonathon@example.org,PRD-WL01,EMP00089,Disqualified,2025-10-28T03:48:00,6
LED000303,Referral,CUS0000019,,0665370936,jacobholder@example.org,PRD-FD01,EMP00448,Disqualified,2025-09-03T07:44:00,0
LED000304,Branch Walk-in,CUS0000139,,0984928529,hesskimberly@example.org,PRD-CC03,EMP00379,Converted,2025-07-31T04:49:00,27
LED000305,Cold Call,CUS0008602,,0947807118,cgarcia@example.com,PRD-SAV02,EMP00488,Disqualified,2025-01-03T20:49:00,41
LED000306,Partner,,เจษฎากร อุ่นอก,0829799193,palmerfrank@example.org,PRD-LN03,EMP00164,Qualified,2025-04-11T14:11:00,94
LED000307,Web Form,,พีระพงศ์พันธ์ นักรบ,0893669142,dfuller@example.com,PRD-IN02,EMP00155,Contacted,2025-07-08T04:21:00,71
LED000308,Branch Walk-in,CUS0007630,,0651177339,nicholas35@example.org,PRD-LN04,EMP00440,Qualified,2025-02-01T07:05:00,8
LED000309,Campaign,,โอภาส ธูปะวิโรจน์,0989991999,willisgeorge@example.com,PRD-FD01,EMP00453,Qualified,2025-01-16T16:31:00,92
LED000310,Partner,,พีรพัฒน์ ตระกูลบุญ,0659809557,carrillomichelle@example.com,PRD-SAV01,EMP00061,Contacted,2025-11-02T07:35:00,23
LED000311,Branch Walk-in,CUS0002569,,0989074287,billyelliott@example.com,PRD-SAV02,EMP00023,Contacted,2025-04-04T00:02:00,37
LED000312,Partner,CUS0003133,,0674309128,danielle50@example.com,PRD-WL02,EMP00237,Converted,2026-01-02T15:45:00,86
LED000313,Branch Walk-in,CUS0005308,,0926276844,laurie45@example.com,PRD-LN03,EMP00474,Qualified,2025-01-21T15:05:00,0
LED000314,Cold Call,,ชนิศา นรวิทย์โชติกุล,0891464252,robert14@example.net,PRD-DC01,EMP00427,Qualified,2025-01-27T12:35:00,24
LED000315,Partner,CUS0005575,,0699969259,thomasjohnson@example.com,PRD-WL01,EMP00376,Contacted,2025-10-29T17:00:00,93
LED000316,Web Form,,คมคาย ธุวะนุติ์,0990835663,haledonna@example.com,PRD-LN04,EMP00161,Qualified,2025-01-14T14:02:00,29
LED000317,Web Form,CUS0009178,,0647480557,sandramoore@example.org,PRD-DG01,EMP00275,Disqualified,2025-04-24T01:42:00,88
LED000318,Web Form,,พิศพรรณ ไสยกิจ,0843989800,danielle21@example.org,PRD-SAV01,EMP00199,Disqualified,2025-10-11T09:41:00,65
LED000319,Branch Walk-in,,วีร์สุดา น้ำทิพย์,0925298697,vargashannah@example.net,PRD-CC04,EMP00026,Contacted,2026-01-27T05:53:00,57
LED000320,Web Form,,มาสิตะ เนื่องนนท์,0910900154,nicolemurphy@example.com,PRD-WL03,EMP00203,Qualified,2025-01-12T22:36:00,20
LED000321,Web Form,CUS0000260,,0892845194,eddieclayton@example.com,PRD-LN03,EMP00115,Disqualified,2025-05-05T17:14:00,46
LED000322,Web Form,,กุลภาวลัย ทองเนื้อดี,0678105768,elizabethcollins@example.net,PRD-DG02,EMP00445,Contacted,2025-06-30T16:02:00,91
LED000323,Branch Walk-in,,เอนกพงศ์ หนักแน่น,0657667400,ymoore@example.net,PRD-DG02,EMP00244,New,2025-09-29T20:33:00,40
LED000324,Web Form,,อรจิรา ชุมวระ,0845679660,amy55@example.org,PRD-FD03,EMP00439,Contacted,2025-03-19T02:16:00,46
LED000325,Campaign,,นิมุ วุฑฒยากร,0856040462,antonio52@example.com,PRD-FD01,EMP00204,Qualified,2026-02-04T23:24:00,5
LED000326,Cold Call,,ธนนนท์ ศิวะวรเวท,0630819204,rachel01@example.org,PRD-IN02,EMP00079,Disqualified,2025-09-18T21:35:00,93
LED000327,Referral,,ตอฮา ขำเอนก,0697947496,elliottroger@example.net,PRD-DC02,EMP00081,Contacted,2025-11-06T08:10:00,50
LED000328,Partner,CUS0002074,,0672749736,erinedwards@example.com,PRD-IN01,EMP00078,Contacted,2026-03-27T11:04:00,73
LED000329,Web Form,CUS0005674,,0911846417,joshua65@example.com,PRD-CC02,EMP00376,Contacted,2025-08-31T21:04:00,27
LED000330,Cold Call,CUS0001718,,0893196141,michaeljoseph@example.com,PRD-IN02,EMP00077,Disqualified,2025-06-05T14:17:00,67
LED000331,Cold Call,,ปิยนาฎ ขำเอนก,0898691171,oowens@example.org,PRD-CC03,EMP00002,Disqualified,2025-10-05T19:27:00,17
LED000332,Web Form,,มูฮัมหมัดอิมรอน ธูปะวิโรจน์,0852932601,daltonbond@example.com,PRD-WL04,EMP00346,Qualified,2025-04-11T16:34:00,54
LED000333,Cold Call,,วรรณชนะชัย ตันยา,0862544123,karenkramer@example.net,PRD-DC02,EMP00155,Qualified,2025-02-26T16:18:00,29
LED000334,Cold Call,CUS0002062,,0954518775,jeffreybecker@example.com,PRD-CC02,EMP00381,Converted,2025-05-24T16:15:00,27
LED000335,Web Form,CUS0001507,,0617724763,lindseybrenda@example.net,PRD-LN04,EMP00253,Disqualified,2026-02-02T02:41:00,36
LED000336,Web Form,CUS0003681,,0922351562,kathrynsloan@example.org,PRD-CC03,EMP00228,Contacted,2025-06-25T16:46:00,75
LED000337,Branch Walk-in,,มะลีวัลย์ นุชแนวนุ่ม,0990575263,craigbarrett@example.com,PRD-DG02,EMP00493,Qualified,2026-03-28T05:12:00,11
LED000338,Campaign,,ประไพพักตร์ ฉัตรอภิเที่ยงค่ำ,0637508775,williamsvictor@example.org,PRD-LN01,EMP00254,Disqualified,2025-07-25T13:29:00,51
LED000339,Branch Walk-in,,รอกีเย๊าะ เช้าวันดี,0818158275,yguzman@example.org,PRD-CC01,EMP00451,Disqualified,2025-06-24T01:45:00,84
LED000340,Branch Walk-in,,จำรัส ถนอมกุลบุตร,0838948167,leslie85@example.com,PRD-WL03,EMP00418,Disqualified,2026-02-01T13:25:00,99
LED000341,Referral,CUS0007607,,0990961814,jordanjay@example.com,PRD-CC04,EMP00437,Qualified,2026-03-03T09:30:00,39
