account_id,account_number,primary_customer_id,product_id,branch_id,open_date,currency,current_balance_thb,available_balance_thb,status
ACC00000230,927-3-31357-1,CUS0002524,PRD-CUR01,BR0007,2022-02-20,THB,317764.13,311408.85,Active
ACC00000231,496-9-83430-2,CUS0005102,PRD-SAL01,BR0043,2025-10-04,THB,195492.06,191582.22,Dormant
ACC00000232,308-9-33353-3,CUS0006573,PRD-CUR01,BR0029,2023-05-03,THB,19844.79,19447.89,Active
ACC00000233,121-8-21703-5,CUS0004482,PRD-SAV02,BR0019,2020-04-20,THB,1146360.99,1123433.77,Active
ACC00000234,431-5-17862-2,CUS0004379,PRD-CUR01,BR0028,2025-01-05,THB,1302453.79,1276404.71,Active
ACC00000235,802-5-91525-0,CUS0004401,PRD-CUR01,BR0018,2021-11-22,THB,45790.39,44874.58,Active
ACC00000236,423-3-64641-5,CUS0006673,PRD-SAV02,BR0050,2019-03-25,THB,686445.38,672716.47,Active
ACC00000237,998-3-67091-5,CUS0009651,PRD-CUR01,BR0031,2018-03-30,THB,167607.28,164255.13,Active
ACC00000238,425-5-83965-0,CUS0000737,PRD-SAV02,BR0016,2021-06-14,THB,23398.44,22930.47,Active
ACC00000239,992-7-52622-6,CUS0004657,PRD-SAL01,BR0044,2024-01-28,THB,1273484.65,1248014.96,Closed
ACC00000240,747-3-35036-9,CUS0002942,PRD-SAV02,BR0027,2022-12-20,THB,6735.74,6601.03,Active
ACC00000241,743-6-38393-0,CUS0004259,PRD-SAL01,BR0022,2019-03-18,THB,147675.51,144722.0,Active
ACC00000242,825-5-45170-5,CUS0003708,PRD-SAV01,BR0009,2018-08-17,THB,1195267.13,1171361.79,Active
ACC00000243,635-0-22020-6,CUS0004587,PRD-CUR01,BR0048,2018-01-10,THB,98793.95,96818.07,Active
ACC00000244,674-5-81210-6,CUS0002475,PRD-SAL01,BR0038,2024-10-20,THB,424859.59,416362.4,Active
ACC00000245,480-7-96685-6,CUS0003533,PRD-SAV01,BR0033,2024-01-27,THB,180156.11,176552.99,Active
ACC00000246,220-4-15265-8,CUS0001114,PRD-SAV02,BR0024,2021-07-15,THB,57669.72,56516.33,Active
ACC00000247,956-3-17509-3,CUS0003073,PRD-SAV01,BR0049,2020-10-23,THB,1859943.8,1822744.92,Active
ACC00000248,177-9-19136-2,CUS0006423,PRD-SAL01,BR0035,2023-11-04,THB,1131488.8,1108859.02,Active
ACC00000249,386-3-54663-6,CUS0009646,PRD-SAL01,BR0021,2023-10-06,THB,6206.53,6082.4,Active
ACC00000250,349-9-41173-2,CUS0000399,PRD-SAV01,BR0037,2020-02-16,THB,756174.39,741050.9,Dormant
ACC00000251,167-3-59539-3,CUS0008514,PRD-SAV02,BR0005,2024-09-06,THB,1817063.25,1780721.98,Active
ACC00000252,394-4-17505-8,CUS0005583,PRD-SAV01,BR0024,2024-03-16,THB,52.44,51.39,Active
ACC00000253,539-0-12777-3,CUS0002153,PRD-CUR01,BR0005,2025-09-24,THB,68826.82,67450.28,Active
ACC00000254,875-3-94652-9,CUS0008941,PRD-SAL01,BR0011,2021-11-10,THB,6220.2,6095.8,Active
ACC00000255,815-0-47990-8,CUS0001602,PRD-CUR01,BR0002,2018-09-07,THB,1313512.76,1287242.5,Active
ACC00000256,810-9-19701-8,CUS0009651,PRD-SAV02,BR0047,2025-03-13,THB,161400.42,158172.41,Active
ACC00000257,750-9-33155-2,CUS0005977,PRD-SAL01,BR0048,2025-11-23,THB,127412.06,124863.82,Active
ACC00000258,243-7-68544-6,CUS0003636,PRD-SAL01,BR0019,2021-01-06,THB,763946.63,748667.7,Active
ACC00000259,841-9-93225-8,CUS0003436,PRD-SAV01,BR0015,2020-10-28,THB,1023209.55,1002745.36,Active
ACC00000260,213-6-96459-2,CUS0001443,PRD-SAL01,BR0029,2020-01-28,THB,115183.46,112879.79,Active
ACC00000261,314-1-74064-5,CUS0008219,PRD-CUR01,BR0024,2020-08-14,THB,1708661.11,1674487.89,Active
ACC00000262,409-7-44888-8,CUS0007674,PRD-SAV01,BR0034,2019-05-06,THB,14357.72,14070.57,Active
ACC00000263,200-3-63616-1,CUS0007999,PRD-CUR01,BR0033,2021-02-07,THB,1967893.39,1928535.52,Active
ACC00000264,393-4-43151-8,CUS0002308,PRD-SAV02,BR0001,2022-05-05,THB,117065.71,114724.4,Active
ACC00000265,531-9-38629-6,CUS0004020,PRD-SAV01,BR0024,2024-01-23,THB,7888.8,7731.02,Active
ACC00000266,352-5-19214-6,CUS0004287,PRD-SAL01,BR0037,2026-01-10,THB,333249.52,326584.53,Active
ACC00000267,324-0-38864-8,CUS0009216,PRD-SAL01,BR0023,2018-06-06,THB,4279.26,4193.67,Dormant
ACC00000268,508-2-71122-4,CUS0002537,PRD-SAL01,BR0033,2026-02-03,THB,282739.75,277084.96,Active
ACC00000269,722-0-79744-8,CUS0006912,PRD-SAV01,BR0045,2024-11-15,THB,3439.55,3370.76,Active
ACC00000270,820-5-39687-1,CUS0008998,PRD-SAV01,BR0041,2024-12-24,THB,11278.5,11052.93,Active
ACC00000271,974-5-32720-4,CUS0000026,PRD-SAV01,BR0036,2025-06-06,THB,1027503.57,1006953.5,Active
ACC00000272,480-2-53512-4,CUS0003219,PRD-SAV02,BR0033,2025-05-31,THB,80105.48,78503.37,Active
ACC00000273,367-5-70309-8,CUS0000249,PRD-SAV01,BR0019,2020-01-11,THB,533110.83,522448.61,Active
ACC00000274,437-7-66968-7,CUS0002826,PRD-SAV02,BR0042,2026-03-11,THB,94024.05,92143.57,Dormant
ACC00000275,222-7-20667-9,CUS0000547,PRD-CUR01,BR0028,2022-12-05,THB,181193.23,177569.37,Dormant
ACC00000276,605-8-52757-2,CUS0004681,PRD-CUR01,BR0013,2024-02-26,THB,194984.18,191084.5,Active
ACC00000277,225-0-65486-4,CUS0003949,PRD-SAV02,BR0032,2022-10-19,THB,17150.23,16807.23,Active
ACC00000278,699-1-65702-4,CUS0005925,PRD-SAV02,BR0007,2020-03-14,THB,68521.47,67151.04,Active
ACC00000279,904-2-19467-8,CUS0003548,PRD-SAV01,BR0015,2018-02-06,THB,41920.61,41082.2,Dormant
ACC00000280,104-3-16493-1,CUS0006368,PRD-SAV02,BR0028,2023-07-16,THB,97354.42,95407.33,Active
ACC00000281,405-1-65421-7,CUS0008145,PRD-SAL01,BR0010,2023-11-27,THB,59610.9,58418.68,Active
ACC00000282,546-7-62423-0,CUS0003267,PRD-SAV02,BR0040,2023-01-16,THB,68480.63,67111.02,Active
ACC00000283,360-8-22205-6,CUS0004114,PRD-SAV01,BR0033,2019-01-10,THB,207343.97,203197.09,Active
ACC00000284,105-0-58170-8,CUS0003607,PRD-SAV01,BR0040,2021-08-07,THB,139116.08,136333.76,Active
ACC00000285,679-7-43249-7,CUS0005231,PRD-SAV01,BR0023,2020-12-09,THB,18705.02,18330.92,Active
ACC00000286,790-5-36704-0,CUS0002533,PRD-SAL01,BR0042,2020-10-05,THB,952318.89,933272.51,Active
ACC00000287,215-1-39801-7,CUS0001610,PRD-SAV01,BR0046,2026-04-06,THB,1906054.43,1867933.34,Active
ACC00000288,414-6-36307-4,CUS0003814,PRD-SAL01,BR0044,2025-01-19,THB,65623.91,64311.43,Active
ACC00000289,846-6-31367-7,CUS0000358,PRD-SAV02,BR0005,2020-04-24,THB,1482004.81,1452364.71,Active
ACC00000290,130-3-13533-6,CUS0004864,PRD-CUR01,BR0008,2020-08-09,THB,2256.67,2211.54,Active
ACC00000291,964-3-40543-7,CUS0007985,PRD-CUR01,BR0033,2019-10-07,THB,1073168.87,1051705.49,Active
ACC00000292,657-5-61538-5,CUS0007633,PRD-CUR01,BR0009,2018-04-29,THB,28664.76,28091.46,Active
ACC00000293,923-2-31399-3,CUS0005296,PRD-SAV02,BR0004,2022-03-06,THB,1293221.04,1267356.62,Active
ACC00000294,483-5-53475-8,CUS0009306,PRD-CUR01,BR0008,2018-02-13,THB,101689.55,99655.76,Active
ACC00000295,811-3-56623-6,CUS0003343,PRD-SAL01,BR0017,2025-08-12,THB,9619.32,9426.93,Active
ACC00000296,768-8-41404-7,CUS0004035,PRD-SAV02,BR0005,2023-08-17,THB,184183.37,180499.7,Active
ACC00000297,390-9-34989-2,CUS0009709,PRD-SAV01,BR0050,2024-01-30,THB,16597.03,16265.09,Active
ACC00000298,185-5-70984-2,CUS0002399,PRD-SAV02,BR0016,2020-05-24,THB,179699.81,176105.81,Active
ACC00000299,417-5-38165-0,CUS0008099,PRD-SAL01,BR0034,2024-02-05,THB,31404.79,30776.69,Active
ACC00000300,709-7-46679-2,CUS0009962,PRD-CUR01,BR0006,2026-01-15,THB,907488.88,889339.1,Active
ACC00000301,935-8-47868-7,CUS0004753,PRD-SAV01,BR0003,2022-07-21,THB,3672.54,3599.09,Active
ACC00000302,781-6-18722-0,CUS0007885,PRD-SAV01,BR0037,2022-07-14,THB,76117.27,74594.92,Active
ACC00000303,926-5-84871-3,CUS0007186,PRD-SAV01,BR0002,2018-10-31,THB,92326.72,90480.19,Active
ACC00000304,643-2-22966-0,CUS0006195,PRD-SAV01,BR0026,2026-02-27,THB,1655065.29,1621963.98,Active
ACC00000305,622-3-94035-6,CUS0001532,PRD-SAV01,BR0027,2026-01-17,THB,1091498.0,1069668.04,Active
ACC00000306,478-2-41018-1,CUS0000921,PRD-CUR01,BR0006,2019-05-01,THB,3973.97,3894.49,Closed
ACC00000307,392-5-27451-4,CUS0004288,PRD-SAV01,BR0027,2025-11-09,THB,322334.54,315887.85,Active
ACC00000308,505-0-69419-4,CUS0009525,PRD-CUR01,BR0013,2020-06-16,THB,181649.98,178016.98,Closed
ACC00000309,149-0-80040-5,CUS0009537,PRD-SAV01,BR0008,2025-03-02,THB,85557.98,83846.82,Active
ACC00000310,218-5-27421-9,CUS0004980,PRD-CUR01,BR0001,2018-06-29,THB,19430.19,19041.59,Active
ACC00000311,171-7-29702-2,CUS0001282,PRD-SAV01,BR0006,2024-10-01,THB,1987476.8,1947727.26,Active
ACC00000312,172-0-30444-2,CUS0001464,PRD-SAV02,BR0036,2020-06-08,THB,533629.77,522957.17,Active
ACC00000313,940-3-12390-3,CUS0000877,PRD-CUR01,BR0006,2025-05-19,THB,118225.53,115861.02,Active
ACC00000314,528-5-28545-1,CUS0003424,PRD-SAV02,BR0035,2020-10-19,THB,127556.23,125005.11,Active
ACC00000315,724-8-51697-5,CUS0008841,PRD-SAL01,BR0025,2025-01-23,THB,18713.19,18338.93,Dormant
ACC00000316,614-3-63287-9,CUS0006624,PRD-CUR01,BR0042,2025-07-22,THB,1430721.65,1402107.22,Active
ACC00000317,908-5-37329-0,CUS0002178,PRD-SAV02,BR0029,2022-12-30,THB,79164.37,77581.08,Active
ACC00000318,428-1-80847-9,CUS0005788,PRD-SAV02,BR0041,2023-12-14,THB,973997.2,954517.26,Active
ACC00000319,639-2-96217-4,CUS0002115,PRD-SAV01,BR0021,2021-12-26,THB,152446.0,149397.08,Active
ACC00000320,932-8-59616-3,CUS0001778,PRD-SAV01,BR0045,2022-10-20,THB,1253246.49,1228181.56,Active
ACC00000321,405-7-13898-1,CUS0009665,PRD-CUR01,BR0028,2019-12-05,THB,147981.88,145022.24,Active
ACC00000322,264-7-54130-2,CUS0001696,PRD-SAV01,BR0025,2024-08-25,THB,19497.36,19107.41,Active
ACC00000323,443-7-48220-2,CUS0005626,PRD-CUR01,BR0021,2024-03-04,THB,98871.15,96893.73,Active
ACC00000324,748-8-65518-6,CUS0003931,PRD-SAL01,BR0024,2018-01-20,THB,1160271.5,1137066.07,Active
ACC00000325,163-6-16873-6,CUS0002079,PRD-SAL01,BR0040,2018-02-24,THB,4207.85,4123.69,Active
ACC00000326,502-0-53937-6,CUS0006896,PRD-SAL01,BR0028,2022-09-13,THB,5822.18,5705.74,Active
ACC00000327,702-9-37285-8,CUS0006911,PRD-SAV02,BR0033,2019-07-09,THB,18657.14,18284.0,Active
ACC00000328,425-0-40844-6,CUS0009619,PRD-SAV01,BR0022,2018-06-05,THB,1684553.22,1650862.16,Active
ACC00000329,926-3-50580-5,CUS0000247,PRD-SAL01,BR0002,2022-09-23,THB,1368171.56,1340808.13,Active
ACC00000330,849-5-56342-8,CUS0004820,PRD-SAL01,BR0018,2022-01-03,THB,14579.78,14288.18,Active
ACC00000331,533-8-32206-5,CUS0002805,PRD-SAV02,BR0050,2019-12-02,THB,11898.07,11660.11,Active
ACC00000332,905-4-97381-4,CUS0002339,PRD-SAV02,BR0018,2022-03-11,THB,100930.41,98911.8,Active
ACC00000333,153-9-43078-5,CUS0001364,PRD-SAV02,BR0016,2020-12-21,THB,744133.93,729251.25,Active
ACC00000334,266-2-46066-8,CUS0005523,PRD-SAL01,BR0042,2025-01-11,THB,691984.18,678144.5,Active
ACC00000335,672-7-50350-3,CUS0008535,PRD-SAV02,BR0013,2018-10-27,THB,18219.79,17855.39,Active
ACC00000336,198-8-15490-3,CUS0002387,PRD-SAV01,BR0040,2021-07-30,THB,1193.79,1169.91,Active
ACC00000337,826-3-19987-5,CUS0009901,PRD-SAL01,BR0011,2025-06-06,THB,1632596.44,1599944.51,Active
ACC00000338,649-7-67809-7,CUS0000723,PRD-SAL01,BR0016,2019-02-21,THB,5902.76,5784.7,Active
ACC00000339,281-6-16569-2,CUS0008234,PRD-SAL01,BR0026,2019-10-04,THB,17799.7,17443.71,Active
ACC00000340,404-6-14821-1,CUS0002456,PRD-SAV02,BR0039,2019-01-20,THB,13609.66,13337.47,Active
ACC00000341,292-3-86985-2,CUS0003464,PRD-SAV01,BR0015,2022-04-08,THB,1429561.64,1400970.41,Active
ACC00000342,640-0-37859-2,CUS0005703,PRD-SAL01,BR0013,2018-05-30,THB,124606.3,122114.17,Active
ACC00000343,204-4-30296-1,CUS0007983,PRD-SAL01,BR0046,2021-07-03,THB,1140693.94,1117880.06,Active
ACC00000344,801-0-48374-3,CUS0006268,PRD-CUR01,BR0028,2018-06-18,THB,6816.67,6680.34,Active
ACC00000345,993-6-90897-3,CUS0000567,PRD-SAV02,BR0024,2020-03-08,THB,11529.57,11298.98,Active
ACC00000346,691-1-13275-6,CUS0004011,PRD-SAV01,BR0012,2021-08-11,THB,2506.25,2456.12,Active
ACC00000347,224-9-63266-2,CUS0008648,PRD-CUR01,BR0034,2018-06-13,THB,17304.27,16958.18,Active
ACC00000348,706-7-71531-0,CUS0005108,PRD-CUR01,BR0020,2024-04-28,THB,4860.0,4762.8,Active
ACC00000349,648-3-46936-3,CUS0003109,PRD-SAV02,BR0026,2022-10-28,THB,292675.72,286822.21,Active
ACC00000350,385-1-53693-0,CUS0003218,PRD-SAL01,BR0033,2019-11-23,THB,8945.01,8766.11,Active
ACC00000351,454-2-69527-3,CUS0003668,PRD-SAL01,BR0002,2021-05-24,THB,111109.22,108887.04,Active
ACC00000352,208-1-66127-4,CUS0000952,PRD-SAV02,BR0050,2019-12-31,THB,16824.9,16488.4,Active
ACC00000353,108-2-84849-4,CUS0008895,PRD-CUR01,BR0027,2020-04-05,THB,139054.85,136273.75,Active
ACC00000354,687-7-82475-5,CUS0004778,PRD-SAV01,BR0028,2023-07-14,THB,466145.94,456823.02,Active
ACC00000355,441-1-35984-1,CUS0004514,PRD-SAV01,BR0032,2024-01-04,THB,69077.0,67695.46,Active
ACC00000356,938-0-14479-3,CUS0008583,PRD-SAV02,BR0003,2025-01-19,THB,1450.27,1421.26,Active
ACC00000357,568-6-90096-8,CUS0005161,PRD-CUR01,BR0002,2021-12-15,THB,168072.24,164710.8,Active
ACC00000358,605-3-30000-4,CUS0001429,PRD-CUR01,BR0012,2021-11-22,THB,129217.01,126632.67,Active
ACC00000359,907-4-59249-9,CUS0003771,PRD-CUR01,BR0024,2026-04-09,THB,70248.45,68843.48,Active
ACC00000360,970-5-56164-3,CUS0003638,PRD-SAV01,BR0014,2026-03-14,THB,6717.92,6583.56,Active
ACC00000361,103-3-12484-4,CUS0002444,PRD-SAV02,BR0032,2024-02-05,THB,16735.58,16400.87,Dormant
ACC00000362,551-1-42356-0,CUS0008074,PRD-SAL01,BR0016,2022-08-26,THB,17661.16,17307.94,Active
ACC00000363,859-7-83259-7,CUS0006865,PRD-SAV01,BR0035,2019-10-23,THB,533055.93,522394.81,Active
ACC00000364,795-6-49187-0,CUS0006391,PRD-CUR01,BR0029,2022-02-10,THB,1087861.79,1066104.55,Active
ACC00000365,217-1-45116-4,CUS0001314,PRD-CUR01,BR0045,2019-08-11,THB,1430.67,1402.06,Active
ACC00000366,320-7-23485-7,CUS0009864,PRD-SAV01,BR0033,2021-08-07,THB,1724301.87,1689815.83,Active
ACC00000367,470-3-92695-4,CUS0009152,PRD-SAV02,BR0046,2018-12-17,THB,60221.93,59017.49,Active
ACC00000368,472-6-36092-6,CUS0008685,PRD-SAL01,BR0046,2023-07-14,THB,4773.94,4678.46,Dormant
ACC00000369,631-9-31859-0,CUS0002933,PRD-SAV01,BR0008,2021-11-22,THB,2692.32,2638.47,Active
ACC00000370,557-4-15982-1,CUS0001291,PRD-SAL01,BR0005,2020-12-05,THB,140220.95,137416.53,Active
ACC00000371,729-8-40382-0,CUS0007201,PRD-CUR01,BR0050,2020-02-25,THB,194140.8,190257.98,Active
ACC00000372,507-7-68842-5,CUS0006047,PRD-CUR01,BR0023,2024-08-07,THB,19688.12,19294.36,Active
ACC00000373,481-6-91044-0,CUS0001689,PRD-CUR01,BR0048,2019-01-16,THB,867.8,850.44,Active
ACC00000374,433-8-58813-8,CUS0003114,PRD-SAL01,BR0022,2021-01-12,THB,176928.7,173390.13,Active
ACC00000375,194-6-81137-3,CUS0008187,PRD-SAV02,BR0037,2023-02-24,THB,18193.05,17829.19,Active
ACC00000376,652-1-93402-8,CUS0003222,PRD-SAV01,BR0029,2023-10-03,THB,980836.98,961220.24,Active
ACC00000377,426-9-85424-4,CUS0006540,PRD-SAV01,BR0019,2024-03-29,THB,100075.62,98074.11,Active
ACC00000378,418-4-11317-1,CUS0008486,PRD-SAV01,BR0043,2022-02-25,THB,1779163.12,1743579.86,Active
ACC00000379,188-6-40872-1,CUS0002546,PRD-CUR01,BR0031,2025-03-02,THB,80858.02,79240.86,Active
ACC00000380,704-2-86666-8,CUS0000971,PRD-SAV02,BR0025,2023-01-14,THB,233314.45,228648.16,Active
ACC00000381,352-2-42240-0,CUS0004026,PRD-CUR01,BR0022,2018-05-20,THB,15096.82,14794.88,Active
ACC00000382,529-8-16684-3,CUS0005664,PRD-SAV01,BR0036,2019-02-23,THB,131457.67,128828.52,Active
ACC00000383,898-6-12740-0,CUS0007497,PRD-SAV01,BR0045,2022-02-16,THB,47731.47,46776.84,Active
ACC00000384,834-8-25275-5,CUS0003962,PRD-SAV02,BR0025,2024-08-28,THB,1961353.87,1922126.79,Active
ACC00000385,945-7-57172-5,CUS0008078,PRD-SAV01,BR0012,2021-11-29,THB,150750.48,147735.47,Active
ACC00000386,729-1-36139-2,CUS0008766,PRD-SAL01,BR0005,2026-04-11,THB,3171.91,3108.47,Active
ACC00000387,389-8-76578-1,CUS0004388,PRD-SAL01,BR0024,2018-10-27,THB,19034.97,18654.27,Active
ACC00000388,164-7-99892-0,CUS0008968,PRD-SAV01,BR0042,2018-03-30,THB,13375.25,13107.74,Active
ACC00000389,657-1-18328-2,CUS0003496,PRD-SAV01,BR0014,2020-12-19,THB,347744.81,340789.91,Active
ACC00000390,497-2-73497-2,CUS0007183,PRD-SAV02,BR0008,2025-09-11,THB,1581596.86,1549964.92,Active
ACC00000391,752-0-82554-1,CUS0006844,PRD-SAL01,BR0005,2021-01-29,THB,127836.59,125279.86,Active
ACC00000392,508-9-12745-8,CUS0008509,PRD-CUR01,BR0016,2020-03-30,THB,16997.23,16657.29,Active
ACC00000393,519-6-30206-7,CUS0000665,PRD-SAV02,BR0033,2019-07-05,THB,11177.6,10954.05,Active
ACC00000394,875-0-27691-8,CUS0006551,PRD-SAL01,BR0012,2026-04-16,THB,15354.32,15047.23,Active
ACC00000395,503-2-69773-0,CUS0009222,PRD-CUR01,BR0019,2021-09-30,THB,66863.34,65526.07,Active
ACC00000396,372-2-56492-1,CUS0009367,PRD-CUR01,BR0025,2018-12-28,THB,8255.79,8090.67,Active
ACC00000397,381-4-29620-7,CUS0006433,PRD-CUR01,BR0041,2025-09-23,THB,1887486.46,1849736.73,Active
ACC00000398,597-8-21323-2,CUS0005920,PRD-SAV02,BR0027,2023-11-25,THB,123381.49,120913.86,Active
ACC00000399,729-9-88103-5,CUS0005635,PRD-SAV01,BR0024,2024-05-24,THB,923067.14,904605.8,Active
ACC00000400,267-0-11545-3,CUS0003573,PRD-SAV01,BR0049,2021-04-14,THB,5661.02,5547.8,Active
ACC00000401,984-6-59742-4,CUS0001287,PRD-SAV02,BR0043,2023-07-24,THB,44685.77,43792.05,Active
ACC00000402,816-1-81611-6,CUS0003636,PRD-SAL01,BR0036,2020-08-06,THB,2553.51,2502.44,Active
ACC00000403,574-6-12744-0,CUS0006068,PRD-SAV02,BR0001,2022-04-28,THB,1583799.79,1552123.79,Active
ACC00000404,216-5-82777-0,CUS0007980,PRD-CUR01,BR0018,2026-03-17,THB,5677.72,5564.17,Active
ACC00000405,880-6-48876-7,CUS0000936,PRD-SAV01,BR0033,2025-12-16,THB,151167.45,148144.1,Active
ACC00000406,159-7-69966-4,CUS0008297,PRD-CUR01,BR0022,2021-06-20,THB,5882.88,5765.22,Active
ACC00000407,719-3-83182-0,CUS0008535,PRD-SAL01,BR0022,2022-05-07,THB,90661.79,88848.55,Closed
ACC00000408,123-4-48142-5,CUS0007093,PRD-CUR01,BR0005,2020-05-02,THB,183421.66,179753.23,Active
ACC00000409,855-4-86639-2,CUS0002681,PRD-CUR01,BR0031,2024-03-14,THB,1062292.9,1041047.04,Active
ACC00000410,217-3-66222-2,CUS0003736,PRD-SAV02,BR0011,2018-03-24,THB,1764499.89,1729209.89,Active
ACC00000411,648-4-42929-0,CUS0002533,PRD-SAL01,BR0024,2025-10-08,THB,601785.81,589750.09,Active
ACC00000412,230-4-94436-1,CUS0004005,PRD-SAV01,BR0020,2019-03-27,THB,183099.18,179437.2,Active
ACC00000413,868-1-85751-5,CUS0003484,PRD-SAV01,BR0005,2024-09-15,THB,3606.89,3534.75,Active
ACC00000414,658-7-97710-2,CUS0004041,PRD-SAV02,BR0012,2022-12-19,THB,966.25,946.92,Active
ACC00000415,722-5-70612-6,CUS0004682,PRD-SAL01,BR0017,2019-09-11,THB,6224.06,6099.58,Dormant
ACC00000416,108-7-90925-8,CUS0007820,PRD-SAV02,BR0046,2018-09-29,THB,9278.51,9092.94,Active
ACC00000417,843-0-28025-1,CUS0008427,PRD-SAL01,BR0033,2023-02-01,THB,261982.63,256742.98,Active
ACC00000418,167-7-83598-8,CUS0007037,PRD-SAV01,BR0039,2023-08-16,THB,47002.4,46062.35,Active
ACC00000419,407-4-96628-6,CUS0004461,PRD-CUR01,BR0023,2025-07-06,THB,5910.19,5791.99,Active
ACC00000420,759-0-37456-9,CUS0001026,PRD-SAV02,BR0040,2022-06-11,THB,1032258.65,1011613.48,Active
ACC00000421,146-5-68695-8,CUS0007176,PRD-SAL01,BR0014,2019-08-10,THB,16070.44,15749.03,Active
ACC00000422,913-9-52050-1,CUS0009554,PRD-SAV01,BR0045,2018-04-13,THB,1436475.85,1407746.33,Active
ACC00000423,271-5-87346-0,CUS0007291,PRD-SAL01,BR0044,2018-03-05,THB,12587.36,12335.61,Active
ACC00000424,943-6-82912-9,CUS0000438,PRD-SAV01,BR0045,2023-07-02,THB,172150.6,168707.59,Active
ACC00000425,933-3-71367-1,CUS0009376,PRD-CUR01,BR0038,2018-01-20,THB,1730040.55,1695439.74,Active
ACC00000426,803-1-51813-2,CUS0007823,PRD-SAV02,BR0047,2024-11-01,THB,56343.31,55216.44,Active
ACC00000427,257-0-92894-0,CUS0008395,PRD-SAL01,BR0042,2019-09-08,THB,1641347.71,1608520.76,Active
ACC00000428,917-8-30914-6,CUS0003334,PRD-CUR01,BR0031,2019-01-26,THB,1907133.82,1868991.14,Active
ACC00000429,698-6-94012-3,CUS0007192,PRD-SAL01,BR0002,2022-04-07,THB,5879.82,5762.22,Active
ACC00000430,247-4-39351-2,CUS0002598,PRD-CUR01,BR0037,2018-03-15,THB,80444.35,78835.46,Active
ACC00000431,108-2-35048-2,CUS0000760,PRD-SAV02,BR0026,2021-07-22,THB,707213.09,693068.83,Active
ACC00000432,682-5-62652-9,CUS0006018,PRD-SAV02,BR0043,2022-01-01,THB,1046952.87,1026013.81,Active
ACC00000433,958-8-12737-8,CUS0007801,PRD-SAV02,BR0038,2021-10-21,THB,160764.57,157549.28,Active
ACC00000434,608-5-85454-7,CUS0002336,PRD-SAL01,BR0017,2020-06-17,THB,217357.56,213010.41,Active
ACC00000435,600-7-88743-7,CUS0007815,PRD-CUR01,BR0016,2024-12-13,THB,13704.71,13430.62,Active
ACC00000436,880-7-15031-1,CUS0000360,PRD-CUR01,BR0006,2019-12-18,THB,16947.29,16608.34,Closed
ACC00000437,317-2-75017-8,CUS0001100,PRD-SAV02,BR0048,2026-04-04,THB,16514.07,16183.79,Active
ACC00000438,830-7-92786-2,CUS0001019,PRD-SAV01,BR0010,2025-11-23,THB,3689.74,3615.95,Active
ACC00000439,573-6-99517-7,CUS0004678,PRD-SAL01,BR0024,2025-05-25,THB,16505.48,16175.37,Active
ACC00000440,665-4-86002-9,CUS0007051,PRD-SAL01,BR0021,2024-06-17,THB,8543.54,8372.67,Active
ACC00000441,359-8-89962-3,CUS0009969,PRD-CUR01,BR0012,2024-03-06,THB,14208.09,13923.93,Active
ACC00000442,422-9-24772-4,CUS0009340,PRD-SAV02,BR0017,2026-01-15,THB,254366.76,249279.42,Active
ACC00000443,194-8-31641-4,CUS0002146,PRD-SAV02,BR0049,2021-01-05,THB,91097.14,89275.2,Active
ACC00000444,273-2-69951-7,CUS0004850,PRD-SAV02,BR0026,2019-06-14,THB,1994784.72,1954889.03,Active
ACC00000445,920-1-91044-3,CUS0004233,PRD-SAL01,BR0031,2023-11-09,THB,1765701.02,1730387.0,Active
ACC00000446,168-5-44727-0,CUS0007020,PRD-SAL01,BR0048,2018-01-04,THB,760429.37,745220.78,Active
ACC00000447,331-8-25612-4,CUS0004811,PRD-SAL01,BR0049,2024-02-22,THB,7194.52,7050.63,Active
ACC00000448,675-5-74759-4,CUS0006424,PRD-CUR01,BR0008,2019-01-08,THB,179485.94,175896.22,Active
ACC00000449,640-0-30871-2,CUS0006749,PRD-SAV01,BR0019,2024-11-01,THB,1234674.64,1209981.15,Dormant
ACC00000450,609-3-71552-0,CUS0005801,PRD-SAL01,BR0027,2021-05-23,THB,1956267.59,1917142.24,Active
ACC00000451,406-5-21244-2,CUS0004649,PRD-CUR01,BR0001,2025-01-15,THB,86764.65,85029.36,Active
ACC00000452,553-0-33175-9,CUS0001213,PRD-CUR01,BR0027,2020-06-09,THB,14826.33,14529.8,Closed
ACC00000453,653-5-97563-3,CUS0001517,PRD-SAL01,BR0026,2023-07-25,THB,883221.07,865556.65,Dormant
ACC00000454,731-8-61011-9,CUS0005449,PRD-SAL01,BR0034,2020-09-05,THB,4783.71,4688.04,Active
ACC00000455,677-4-49823-0,CUS0002985,PRD-SAL01,BR0016,2020-10-31,THB,7210.3,7066.09,Active
ACC00000456,569-6-45545-3,CUS0000598,PRD-SAV02,BR0048,2022-01-21,THB,654885.23,641787.53,Active
ACC00000457,359-2-72233-3,CUS0001612,PRD-SAV02,BR0006,2018-10-31,THB,8207.23,8043.09,Active
ACC00000458,953-1-44365-6,CUS0006394,PRD-SAV01,BR0046,2022-02-22,THB,170604.95,167192.85,Active
ACC00000459,872-3-41070-3,CUS0007629,PRD-SAV02,BR0038,2019-03-02,THB,1298625.96,1272653.44,Active
